"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_symbol","gene_name","significance"
16.4204943011758,4.75781995975856,1.42685927289949,3.33447036447421,0.000854620066663919,0.0116141613338257,"ENSG00000236039","LINC02889","long intergenic non-protein coding RNA 2889","Up"
694.809318929716,-3.25900790616982,0.977546884531049,-3.33386352894289,0.000856486691667499,0.0116324182137102,"ENSG00000008513","ST3GAL1","ST3 beta-galactoside alpha-2,3-sialyltransferase 1","Down"
57.8727438863553,-4.05940773322671,1.21782547803978,-3.3333246893149,0.000858147329753949,0.0116407502028185,"ENSG00000226979","LTA","lymphotoxin alpha","Down"
48.6280560538702,3.47559907574279,1.04266549140742,3.33337882991728,0.000857980340182949,0.0116407502028185,"ENSG00000254369","HOXA-AS3","HOXA cluster antisense RNA 3","Up"
156.695913716222,-3.00825917408556,0.902565889833234,-3.33300782576815,0.000859125258242973,0.0116469096747049,"ENSG00000112208","BAG2","BAG cochaperone 2","Down"
71.8521554885629,7.29821126601802,2.18995650324585,3.33258275002309,0.000860438782614543,0.0116505088026,"ENSG00000101098","RIMS4","regulating synaptic membrane exocytosis 4","Up"
37.5742031489971,3.65975729753982,1.09813003907754,3.33271759018095,0.000860021912200022,0.0116505088026,"ENSG00000289543",NA,NA,"Up"
922.101848265993,2.51376083209104,0.754423030396098,3.33203087765127,0.000862146898999088,0.0116543082345464,"ENSG00000168765","GSTM4","glutathione S-transferase mu 4","Up"
668.511671927939,-2.67154433426884,0.801783092217754,-3.33200383021208,0.000862230695096354,0.0116543082345464,"ENSG00000068366","ACSL4","acyl-CoA synthetase long chain family member 4","Down"
3379.76826475012,1.62922044926753,0.48896405887539,3.33198405832673,0.000862291955463894,0.0116543082345464,"ENSG00000205352","PRR13","proline rich 13","Up"
3433.63180172332,2.53654674275398,0.761392903874541,3.33145571733874,0.000863930440317733,0.0116622741223948,"ENSG00000012171","SEMA3B","semaphorin 3B","Up"
1386.47568581376,3.93785430357335,1.18200716606316,3.33149782559181,0.000863799748901376,0.0116622741223948,"ENSG00000178882","RFLNA","refilin A","Up"
28.3199178068341,-3.82144073364768,1.14744694577481,-3.3303855552705,0.000867258063759405,0.0116646996561179,"ENSG00000156875","SLC71A1","solute carrier family 71 member 1","Down"
27.981194224048,4.57535884118028,1.37381827250164,3.33039597213163,0.000867225615773864,0.0116646996561179,"ENSG00000306033",NA,NA,"Up"
788.135581965821,2.52385712849464,0.757745862597335,3.33074352902909,0.00086614363906768,0.0116646996561179,"ENSG00000211445","GPX3","glutathione peroxidase 3","Up"
85.0790287574106,4.43114925986618,1.33036047810297,3.33078840870618,0.000866004015775806,0.0116646996561179,"ENSG00000214814","FER1L6","fer-1 like family member 6","Up"
1890.38970793886,-2.62094377874325,0.786898746024305,-3.33072557553968,0.000866199499264832,0.0116646996561179,"ENSG00000165732","DDX21","DExD-box helicase 21","Down"
160.912911307613,-2.81483622621405,0.845175740284754,-3.33047447062984,0.000866981133198355,0.0116646996561179,"ENSG00000276023","DUSP14","dual specificity phosphatase 14","Down"
6339.82505260565,2.53849773679477,0.762347232528896,3.32984449667895,0.00086894498194028,0.0116803227227801,"ENSG00000168961","LGALS9","galectin 9","Up"
551.388634302358,-2.98178613447075,0.895648792169777,-3.32919126396313,0.000870985691588815,0.0117006796864617,"ENSG00000163947","ARHGEF3","Rho guanine nucleotide exchange factor 3","Down"
1092.14924102256,-4.07667726054456,1.22484676744205,-3.32831613627739,0.000873726569222195,0.0117304123270031,"ENSG00000185811","IKZF1","IKAROS family zinc finger 1","Down"
68.0965693180247,5.71774912298808,1.71828547512415,3.32758974324389,0.000876007685049122,0.0117539401700043,"ENSG00000160868","CYP3A4","cytochrome P450 family 3 subfamily A member 4","Up"
832.966543801384,-2.14917423239284,0.645907585912509,-3.32737109652704,0.000876695388858944,0.0117560727264782,"ENSG00000169499","PLEKHA2","pleckstrin homology domain containing A2","Down"
5872.94944259504,3.50713399792768,1.05479264860511,3.32495111960216,0.000884340378836981,0.0118443009895678,"ENSG00000113722","CDX1","caudal type homeobox 1","Up"
241.333162750894,-3.15670345196924,0.949372038482768,-3.32504363306729,0.000884046985441094,0.0118443009895678,"ENSG00000172243","CLEC7A","C-type lectin domain containing 7A","Down"
517.008482129075,2.41694317249997,0.726963277450523,3.32471150534075,0.000885100701354477,0.0118473473168056,"ENSG00000175707","KDF1","keratinocyte differentiation factor 1","Up"
305.474301032572,1.70888863624972,0.514053832687406,3.32433789534429,0.000886287416285222,0.0118560939387902,"ENSG00000173614","NMNAT1","nicotinamide nucleotide adenylyltransferase 1","Up"
1558.32370319111,2.13772896445776,0.643196194064123,3.32360325540832,0.000888625190242971,0.0118802187941503,"ENSG00000189077","TMEM120A","transmembrane protein 120A","Up"
1668.42415156015,-4.91369701362861,1.47866333631162,-3.32306678130355,0.000890335969956865,0.0118959372716652,"ENSG00000137573","SULF1","sulfatase 1","Down"
560.542889908932,1.81283204764587,0.545565627583253,3.32284872065045,0.000891032222948592,0.0118980897374271,"ENSG00000171295","ZNF440","zinc finger protein 440","Up"
4636.51218663405,3.27219963989307,0.984871004837272,3.32246519982963,0.000892258003691463,0.0119073062401394,"ENSG00000102996","MMP15","matrix metallopeptidase 15","Up"
1761.14800575881,1.7191024515729,0.517495208327,3.32196786349106,0.000893849880883791,0.0119213943621412,"ENSG00000168924","LETM1","leucine zipper and EF-hand containing transmembrane protein 1","Up"
6795.14738380074,2.59775275636489,0.782342834624789,3.32047874843869,0.00089863200463856,0.0119779888244179,"ENSG00000106565","TMEM176B","transmembrane protein 176B","Up"
2245.53195744986,1.53263042080006,0.461615004384394,3.32014862221379,0.000899695373765666,0.0119849773786292,"ENSG00000104687","GSR","glutathione-disulfide reductase","Up"
438.490563906072,-2.86629725657246,0.863669250152524,-3.31874413274095,0.000904232421381093,0.012038203248243,"ENSG00000160208","RRP1B","ribosomal RNA processing 1B","Down"
585.376160666415,-2.84696577842505,0.858428471164808,-3.31648573417187,0.000911572412215397,0.0121286591506792,"ENSG00000056558","TRAF1","TNF receptor associated factor 1","Down"
96.2753834450062,-3.15372209184382,0.951224528456558,-3.31543394592757,0.000915009626567696,0.0121671106623682,"ENSG00000101898","MCTS2","MCTS family member 2","Down"
1589.51257443362,2.16490169667802,0.653215600849406,3.31422227800882,0.000918984208971975,0.0122126574525248,"ENSG00000117305","HMGCL","3-hydroxy-3-methylglutaryl-CoA lyase","Up"
100.877646294508,2.19293905176854,0.661716727554598,3.31401483512837,0.000919666276772792,0.0122144207476042,"ENSG00000230074",NA,NA,"Up"
146.361061189888,3.22968666870092,0.974660815104844,3.31365190705189,0.000920860704969835,0.0122229827185638,"ENSG00000237476","LINC01637","long intergenic non-protein coding RNA 1637","Up"
145.090517774945,-2.41686245157609,0.729431281420584,-3.31335180315985,0.000921849458820348,0.0122288060966305,"ENSG00000090376","IRAK3","interleukin 1 receptor associated kinase 3","Down"
1157.23518115141,-2.21880131569784,0.669797601307969,-3.31264446358871,0.000924183827282592,0.0122524621538306,"ENSG00000186480","INSIG1","insulin induced gene 1","Down"
1637.94590656952,2.33954175460167,0.706343681084821,3.31218614571385,0.000925699295056058,0.0122579347391193,"ENSG00000137216","TMEM63B","transmembrane protein 63B","Up"
821.025864536443,-2.24719781168835,0.678453985079207,-3.31223319651664,0.00092554361150893,0.0122579347391193,"ENSG00000132334","PTPRE","protein tyrosine phosphatase receptor type E","Down"
13.5660247708869,-7.7154637625329,2.33015018526217,-3.31114441091907,0.00092915245008604,0.0122817160658519,"ENSG00000109738","GLRB","glycine receptor beta","Down"
14.6977645334273,6.56776972673505,1.98345191055118,3.31128256339219,0.000928693815167851,0.0122817160658519,"ENSG00000302947",NA,NA,"Up"
110.444347895465,3.30951454035011,0.999444293896897,3.31135468035552,0.000928454486517736,0.0122817160658519,"ENSG00000196169","KIF19","kinesin family member 19","Up"
253.022601719047,-4.28379891401677,1.29402782403104,-3.31043802495085,0.000931500772942803,0.0123054406921196,"ENSG00000116132","PRRX1","paired related homeobox 1","Down"
814.853886856683,2.25060179678168,0.680036665538296,3.3095300751176,0.000934527255009623,0.0123380905348153,"ENSG00000241685","ARPC1A","actin related protein 2/3 complex subunit 1A","Up"
311.239388130505,-2.33846535002072,0.706666561572259,-3.30914957234977,0.000935798297121316,0.0123475391928179,"ENSG00000102755","FLT1","fms related receptor tyrosine kinase 1","Down"
27.788679597654,-2.95440967520098,0.892864761319952,-3.30891060235526,0.000936597377778691,0.0123507529656902,"ENSG00000236603",NA,NA,"Down"
655.944366053319,1.70253502269005,0.514602354483267,3.3084477905268,0.000938146750692156,0.0123638510421688,"ENSG00000184307","ZDHHC23","zDHHC palmitoyltransferase 23","Up"
314.707072568933,1.86111050085173,0.562564611085444,3.3082608898217,0.000938773118159748,0.0123647765023967,"ENSG00000125246","CLYBL","citramalyl-CoA lyase","Up"
142.021172666291,-3.4394363521463,1.03994596839578,-3.30732216545056,0.000941924964808862,0.0123989447854325,"ENSG00000198146","ZNF770","zinc finger protein 770","Down"
46.5080625979681,-7.16996073428254,2.16901990088421,-3.30562238334452,0.000947657086508435,0.0124670177540485,"ENSG00000123496","IL13RA2","interleukin 13 receptor subunit alpha 2","Down"
121.521961759956,3.32277292701292,1.00529035796986,3.30528677677077,0.000948792654848755,0.0124745754555011,"ENSG00000154263","ABCA10","ATP binding cassette subfamily A member 10","Up"
134.870740734848,4.22668792788617,1.2788973420696,3.30494699523439,0.000949943633695095,0.0124823267186425,"ENSG00000274414",NA,NA,"Up"
31.7560531510097,2.13317209273682,0.645681354788105,3.30375358823373,0.000953996447197686,0.0125086223351728,"ENSG00000231563",NA,NA,"Up"
169.521658056948,-4.39061839646759,1.32899974176656,-3.30370146696297,0.000954173815659251,0.0125086223351728,"ENSG00000105825","TFPI2","tissue factor pathway inhibitor 2","Down"
342.887972518477,-2.21174746042653,0.669476858989935,-3.30369516246383,0.00095419527191351,0.0125086223351728,"ENSG00000048471","SNX29","sorting nexin 29","Down"
15.0602592451506,6.58858732783436,1.99403214069219,3.30415302410685,0.000952638182098452,0.0125086223351728,"ENSG00000244753",NA,NA,"Up"
308.437357760687,-2.69300283254967,0.815215171618935,-3.30342580254197,0.000955112408591554,0.0125132670478586,"ENSG00000145365","TIFA","TRAF interacting protein with forkhead associated domain","Down"
173.544340392575,-2.71436369175442,0.82189024390952,-3.30258658241627,0.000957975085082461,0.0125426612145043,"ENSG00000154127","UBASH3B","ubiquitin associated and SH3 domain containing B","Down"
343.59231380212,-3.59378760382951,1.08822273081652,-3.30243754523765,0.000958484298270264,0.0125426612145043,"ENSG00000167208","SNX20","sorting nexin 20","Down"
215.785560084167,3.04944772104591,0.923527995304802,3.30195482600337,0.000960135319640222,0.0125568756244477,"ENSG00000158528","PPP1R9A","protein phosphatase 1 regulatory subunit 9A","Up"
11.1909313854769,6.29550284925305,1.90702570606876,3.30121551545885,0.000962669054918068,0.0125826108747757,"ENSG00000235523",NA,NA,"Up"
13.910232715429,-8.3115306581235,2.51799182410128,-3.30085688863984,0.000963900355560091,0.0125913023532124,"ENSG00000289341",NA,NA,"Down"
50.4693118706909,-3.54337085788293,1.07377924903543,-3.29990625267336,0.000967171307196603,0.0126192016859754,"ENSG00000127311","HELB","DNA helicase B","Down"
24562.4236274205,4.47805016787224,1.35698406942646,3.30000201827345,0.000966841331560403,0.0126192016859754,"ENSG00000102837","OLFM4","olfactomedin 4","Up"
194.840573480668,-2.40690109722497,0.729636131075337,-3.29876906407811,0.000971097652476408,0.0126629994765443,"ENSG00000112029","FBXO5","F-box protein 5","Down"
600.738962525993,1.16221833673501,0.352350179204084,3.29847522530092,0.000972114580047397,0.0126688296941347,"ENSG00000107020","PLGRKT","plasminogen receptor with a C-terminal lysine","Up"
955.047189088025,-1.18636855819011,0.359789188673385,-3.29739913132045,0.000975847188801931,0.012702582288427,"ENSG00000137200","CMTR1","cap methyltransferase 1","Down"
16.7904475300869,6.13330590980769,1.85996438049586,3.29753944436967,0.000975359738629666,0.012702582288427,"ENSG00000004848","ARX","aristaless related homeobox","Up"
74.7671630390423,4.04903672485158,1.22805829062776,3.29710466982948,0.00097687088711692,0.0127084671932537,"ENSG00000251584",NA,NA,"Up"
19471.5103808687,-3.0110288623826,0.913417332364427,-3.29644375653394,0.000979172180672285,0.0127309561946707,"ENSG00000171223","JUNB","JunB proto-oncogene, AP-1 transcription factor subunit","Down"
215.317629448412,-1.88339487829501,0.571512679339963,-3.29545598265665,0.000982620959065116,0.0127683295049063,"ENSG00000069966","GNB5","G protein subunit beta 5","Down"
4717.78698106046,-3.90332394509516,1.18500583419913,-3.29392804022199,0.000987977879028632,0.0128304393600722,"ENSG00000163359","COL6A3","collagen type VI alpha 3 chain","Down"
69.6553052881491,2.86427670292627,0.869737517402062,3.29326566419944,0.00099030854049752,0.012853198938051,"ENSG00000219607","PPP1R3G","protein phosphatase 1 regulatory subunit 3G","Up"
575.562993649359,-3.38649052977572,1.02847467865218,-3.29273107065088,0.000992193292741081,0.012862643427121,"ENSG00000163219","ARHGAP25","Rho GTPase activating protein 25","Down"
4669.46177069119,-3.19573565639608,0.970503041236493,-3.29286516436308,0.000991720222862383,0.012862643427121,"ENSG00000111348","ARHGDIB","Rho GDP dissociation inhibitor beta","Down"
261.640883295439,-2.75944020938931,0.838147919396322,-3.29230693715354,0.000993690971302372,0.0128745520774858,"ENSG00000174125","TLR1","toll like receptor 1","Down"
338.392578568145,-2.7855508810161,0.846152398039065,-3.29202031155562,0.000994704273847813,0.012880174793511,"ENSG00000109790","KLHL5","kelch like family member 5","Down"
1401.27864193932,2.60557666738795,0.792085631885508,3.28951386377954,0.00100360612285434,0.0129810026414906,"ENSG00000107872","FBXL15","F-box and leucine rich repeat protein 15","Up"
138.392590972991,-3.63273646399389,1.1043433439351,-3.28949912538013,0.00100365868487034,0.0129810026414906,"ENSG00000167207","NOD2","nucleotide binding oligomerization domain containing 2","Down"
64.0008126713878,-5.38256232428089,1.63662855428098,-3.28881120288508,0.0010061148817582,0.0129976479756712,"ENSG00000293329","DUXAP9","double homeobox A pseudogene 9","Down"
218.47113054848,-1.57452751607388,0.478751251556918,-3.28882172308365,0.00100607727799445,0.0129976479756712,"ENSG00000166188","ZNF319","zinc finger protein 319","Down"
29.7968106250237,4.77862881048611,1.4534106706314,3.28787238668762,0.00100947586258884,0.013033494107397,"ENSG00000224984",NA,NA,"Up"
14.8627284402428,8.21638754465364,2.49913220230363,3.28769623995081,0.00101010762821023,0.0130340817748103,"ENSG00000106331","PAX4","paired box 4","Up"
20.1367479103879,4.94013614607077,1.50328822936526,3.28622020020516,0.00101541597421479,0.0130949787440356,"ENSG00000258708","SLC25A21-AS1","SLC25A21 antisense RNA 1","Up"
3615.09429815939,-1.82303083825667,0.554873887283841,-3.28548681067076,0.00101806308618429,0.0131215052725422,"ENSG00000072110","ACTN1","actinin alpha 1","Down"
512.384640877554,2.53597860896699,0.771919044410277,3.28529089589233,0.00101877130545072,0.0131230257439663,"ENSG00000099139","PCSK5","proprotein convertase subtilisin/kexin type 5","Up"
1104.15640554867,1.84364807231753,0.561288814176895,3.28466918590058,0.00102102176761912,0.0131443989342651,"ENSG00000175482","POLD4","DNA polymerase delta 4, accessory subunit","Up"
7.81627021341537,6.91698106967806,2.10846084531754,3.28058312538231,0.00103592733503784,0.0133285720138289,"ENSG00000309024",NA,NA,"Up"
928.179378766921,-1.45169035459081,0.442691751236089,-3.27923515750492,0.00104088860058788,0.0133846594892252,"ENSG00000104765","BNIP3L","BCL2 interacting protein 3 like","Down"
1902.52171428969,2.37333183783635,0.723953195322327,3.2782945819856,0.00104436345093925,0.0134215795403077,"ENSG00000161395","PGAP3","post-GPI attachment to proteins phospholipase 3","Up"
48.2087458821106,-7.46380136839882,2.27713971315589,-3.27770901595438,0.00104653217682077,0.0134416810440532,"ENSG00000298768",NA,NA,"Down"
1737.86311046151,2.49066179717767,0.759964154585806,3.27734115109037,0.00104789674635461,0.0134514366984423,"ENSG00000105552","BCAT2","branched chain amino acid transaminase 2","Up"
1539.5783005889,-4.15804033146655,1.26921181523906,-3.27608069948779,0.0010525847995457,0.0134960310543826,"ENSG00000041982","TNC","tenascin C","Down"
82.3036300876813,-4.79147276562171,1.46253225347418,-3.27614844338632,0.00105233234404894,0.0134960310543826,"ENSG00000179431","FJX1","four-jointed box kinase 1","Down"
629.695802525568,-1.29583292073209,0.395609485452662,-3.27553551768199,0.00105461852378607,0.0135143133367929,"ENSG00000054965","FAM168A","family with sequence similarity 168 member A","Down"
32.8436108047538,-4.48413905855616,1.3695618184406,-3.27414140652802,0.00105983560600636,0.0135733439103337,"ENSG00000187726","DNAJB13","DnaJ heat shock protein family (Hsp40) member B13","Down"
660.003343797473,2.1116850975098,0.645311797685948,3.27234850669427,0.00106658014596355,0.0136518574468668,"ENSG00000160439","RDH13","retinol dehydrogenase 13","Up"
155.785009110992,-2.38638764262981,0.729306598110607,-3.27213225385887,0.00106739632492748,0.0136544433211235,"ENSG00000118620","ZNF430","zinc finger protein 430","Down"
6162.62970972481,1.51969029525351,0.464543100527264,3.27136554935083,0.00107029467002426,0.0136836465777168,"ENSG00000197142","ACSL5","acyl-CoA synthetase long chain family member 5","Up"
116.636771311719,-2.02027228359468,0.617866579279193,-3.26975491367658,0.00107640702293147,0.0137459835386763,"ENSG00000115750","TAF1B","TATA-box binding protein associated factor, RNA polymerase I subunit B","Down"
32.1761390831857,-4.54599577948214,1.39026884789978,-3.26986811676719,0.00107597636516619,0.0137459835386763,"ENSG00000225968","ELFN1","extracellular leucine rich repeat and fibronectin type III domain containing 1","Down"
283.373852457596,-4.28426601686372,1.31099373078063,-3.2679530925847,0.00108328317952227,0.0138258524284263,"ENSG00000135426","TESPA1","thymocyte expressed, positive selection associated 1","Down"
265.60728576646,-3.55577865629462,1.08816386817675,-3.26768675222825,0.00108430303423609,0.0138309290649288,"ENSG00000253320",NA,NA,"Down"
74.5742924827003,-3.31216590015691,1.01367916172513,-3.26746965432346,0.00108513498953659,0.0138336044853022,"ENSG00000188820","CALHM6","calcium homeostasis modulator family member 6","Down"
122.0855391437,3.97384351038753,1.21694525543419,3.26542504080819,0.00109299930309738,0.0139258759345352,"ENSG00000230882",NA,NA,"Up"
500.082207850988,-3.10618904719562,0.951303049124738,-3.26519404100883,0.00109389111709751,0.0139259633669552,"ENSG00000153234","NR4A2","nuclear receptor subfamily 4 group A member 2","Down"
1367.29308272018,3.4375292150172,1.05281015825366,3.26509882913666,0.00109425889452934,0.0139259633669552,"ENSG00000164855","TMEM184A","transmembrane protein 184A","Up"
69.0899456613363,-5.30498015889657,1.62485554416744,-3.26489341033377,0.00109505276074147,0.013928093838424,"ENSG00000102802","MEDAG","mesenteric estrogen dependent adipogenesis","Down"
402890.482583726,1.6959656002536,0.519554825129155,3.26426686506473,0.00109747741295345,0.013950952156772,"ENSG00000198712","MT-CO2","cytochrome c oxidase subunit II","Up"
17.0688823241041,-7.25358073877325,2.22248650721764,-3.26372318356798,0.0010995854149933,0.0139688977620125,"ENSG00000294554",NA,NA,"Down"
53.3738159281856,-3.10724999899722,0.952098955634472,-3.26357883349065,0.00110014572847946,0.0139688977620125,"ENSG00000101916","TLR8","toll like receptor 8","Down"
849.273819492075,-3.54114176117188,1.08532108696777,-3.26275956829083,0.00110333081718959,0.0139958564489665,"ENSG00000171608","PIK3CD","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta","Down"
296386.708064217,1.35740151877995,0.416035124065358,3.26270894033145,0.00110352792493313,0.0139958564489665,"ENSG00000198899","MT-ATP6","ATP synthase F0 subunit 6","Up"
6.82444067349482,6.50785176049802,1.9948243119108,3.26236838083464,0.00110485465760498,0.014004694186164,"ENSG00000253102",NA,NA,"Up"
515.832191557421,-2.34013713146439,0.717462736091983,-3.26168456387172,0.00110752308888926,0.0140225289494731,"ENSG00000179041","RRS1","regulator of ribosome synthesis 1","Down"
1012.41249413124,2.70860419734281,0.830395597800912,3.26182388793468,0.00110697892730814,0.0140225289494731,"ENSG00000125458","NT5C","5', 3'-nucleotidase, cytosolic","Up"
1139.48111796407,2.13050801424999,0.653293674430091,3.26117961590331,0.00110949735058276,0.0140395302194117,"ENSG00000241837","ATP5PO","ATP synthase peripheral stalk subunit OSCP","Up"
26.4556539163934,2.59043519139199,0.794711137201924,3.25959341719128,0.00111572030775844,0.0141047170355195,"ENSG00000121933","TMIGD3","transmembrane and immunoglobulin domain containing 3","Up"
25.4589877609898,3.82876987802042,1.17463386334818,3.25954324789078,0.00111591765688296,0.0141047170355195,"ENSG00000294036",NA,NA,"Up"
2654.98871697418,1.93305398899141,0.593220993392822,3.2585731296117,0.00111974012717557,0.0141371361747486,"ENSG00000121310","ECHDC2","enoyl-CoA hydratase domain containing 2","Up"
16.05953720986,3.59392657330191,1.10291541246066,3.25856954458881,0.00111975427534441,0.0141371361747486,"ENSG00000289832",NA,NA,"Up"
227.307059342918,-3.18069363140971,0.976176372622855,-3.25831859960266,0.0011207450318541,0.0141416142413236,"ENSG00000029153","BMAL2","basic helix-loop-helix ARNT like 2","Down"
3843.14581132783,2.34803053955675,0.721073125976412,3.25630016564168,0.00112874354201552,0.0142344612419915,"ENSG00000149932","TMEM219","transmembrane protein 219","Up"
221.652021519881,-4.35511395194121,1.33752838066347,-3.25609087246499,0.00112957592723928,0.0142368829877045,"ENSG00000112559","MDFI","MyoD family inhibitor","Down"
164.639118752392,-3.94117445990223,1.21055544838757,-3.25567446344714,0.00113123372610203,0.0142496993951425,"ENSG00000134460","IL2RA","interleukin 2 receptor subunit alpha","Down"
154.362796734095,-2.36698531368123,0.727089218747644,-3.25542622920222,0.00113222306086297,0.0142540856807285,"ENSG00000128512","DOCK4","dedicator of cytokinesis 4","Down"
1555.13098202936,1.18675310417658,0.364819356767941,3.25298831369704,0.00114198193648811,0.0143688083723487,"ENSG00000175348","TMEM9B","TMEM9 domain family member B","Up"
36.7024789709714,4.83891910931737,1.48770888393797,3.25259811348893,0.00114355109080798,0.0143804136888766,"ENSG00000197921","HES5","hes family bHLH transcription factor 5","Up"
144.898228273847,-1.49530460495709,0.459843541677131,-3.25176819816464,0.00114689514853962,0.0144143130794129,"ENSG00000185798","WDR53","WD repeat domain 53","Down"
6.23042733567892,6.57836706231331,2.02356162008303,3.25088546700317,0.0011504619404449,0.0144509719332833,"ENSG00000005421","PON1","paraoxonase 1","Up"
6.20096625702364,6.26241086753665,1.92691177117696,3.24997281204606,0.00115416042098638,0.0144892425972841,"ENSG00000296194","LOC105378139","uncharacterized LOC105378139","Up"
449.281598351158,-1.74331018030491,0.53656083573542,-3.24904477591157,0.00115793249867006,0.0145283934779523,"ENSG00000115267","IFIH1","interferon induced with helicase C domain 1","Down"
721.175133375538,-3.90712667435392,1.20260813455432,-3.24887763693854,0.00115861305807699,0.0145287332883394,"ENSG00000074181","NOTCH3","notch receptor 3","Down"
127.961690067706,-2.1178698422357,0.652028916233584,-3.24812257479236,0.00116169214304351,0.0145572634176111,"ENSG00000222041","CYTOR","cytoskeleton regulator RNA","Down"
112.153948626192,-2.57114832202492,0.791610005976347,-3.24799876531847,0.00116219774957315,0.0145572634176111,"ENSG00000164038","SLC9B2","solute carrier family 9 member B2","Down"
17.0262048000254,6.20095634106806,1.90954432753569,3.247348726945,0.00116485568012517,0.0145823402794048,"ENSG00000030304","MUSK","muscle associated receptor tyrosine kinase","Up"
1555.14133005695,2.8513368438164,0.878457655996328,3.24584437776055,0.00117102834472277,0.0146431232779648,"ENSG00000132170","PPARG","peroxisome proliferator activated receptor gamma","Up"
63.4747495171069,2.8970427209013,0.892495275323815,3.24600342545253,0.00117037431221543,0.0146431232779648,"ENSG00000265982",NA,NA,"Up"
629.898599235866,-2.38438701897,0.734692841045447,-3.24542024334563,0.00117277411275602,0.0146484757578116,"ENSG00000173846","PLK3","polo like kinase 3","Down"
8.97558442665079,7.53312069648425,2.32105776355374,3.24555502873414,0.00117221906578952,0.0146484757578116,"ENSG00000257531",NA,NA,"Up"
237.03227724589,-2.12387743170798,0.65468178174763,-3.24413706157888,0.00117807043719104,0.0146898710207899,"ENSG00000107560","RAB11FIP2","RAB11 family interacting protein 2","Down"
384.109571592785,-1.86416784171823,0.574575222095212,-3.24442783126022,0.00117686835421475,0.0146898710207899,"ENSG00000176171","BNIP3","BCL2 interacting protein 3","Down"
273.362124087477,1.9905385012502,0.613563905618496,3.2442235976115,0.00117771256646772,0.0146898710207899,"ENSG00000151229","SLC2A13","solute carrier family 2 member 13","Up"
189.585618591897,-4.14970092994748,1.27920734007945,-3.24396272592506,0.00117879170936978,0.0146906256022524,"ENSG00000074706","IPCEF1","interaction protein for cytohesin exchange factors 1","Down"
260.601516623597,-2.1089616328435,0.650261172165773,-3.24325320827529,0.00118173138103783,0.0147190105291955,"ENSG00000080839","RBL1","RB transcriptional corepressor like 1","Down"
207.047820077791,-3.73617907995153,1.15225029567754,-3.24250650571941,0.00118483243147846,0.0147493725918593,"ENSG00000083454","P2RX5","purinergic receptor P2X 5","Down"
315.681339308667,2.75555693264227,0.849973320820438,3.24193344090196,0.0011872174632118,0.0147542794072599,"ENSG00000117791","MTARC2","mitochondrial amidoxime reducing component 2","Up"
1403.64758474349,-1.4715779025999,0.453916918753712,-3.24195429119564,0.00118713060891675,0.0147542794072599,"ENSG00000173039","RELA","RELA proto-oncogene, NF-kB subunit","Down"
59.6953120843461,4.33594221439778,1.33743223653143,3.24199020777521,0.00118698100804259,0.0147542794072599,"ENSG00000242173","ARHGDIG","Rho GDP dissociation inhibitor gamma","Up"
14.0579364263416,6.48292659850133,2.00026883977766,3.24102764067551,0.00119099635090522,0.0147929731115507,"ENSG00000289847","LOC105377940","uncharacterized LOC105377940","Up"
4275.28346038375,2.87469591912527,0.887272375995772,3.23992496204905,0.00119561158878945,0.0148343347004385,"ENSG00000162522","NHSL3","NHS like 3","Up"
496.460295508668,-2.179527873749,0.672711807611697,-3.23991321259381,0.00119566085472882,0.0148343347004385,"ENSG00000156802","ATAD2","ATPase family AAA domain containing 2","Down"
28.4806770272552,6.72360238180537,2.07569020881259,3.23921284267735,0.00119860092412126,0.0148625177612872,"ENSG00000109101","FOXN1","forkhead box N1","Up"
31071.3709038071,2.43300385519101,0.751533071107758,3.2373876130358,0.00120629443222945,0.0149495786576127,"ENSG00000189143","CLDN4","claudin 4","Up"
2372.75685659251,1.28095059296053,0.395834883085515,3.23607303877712,0.00121186371268192,0.0150102317125666,"ENSG00000131174","COX7B","cytochrome c oxidase subunit 7B","Up"
6.76788106285938,6.57285186986947,2.03283238067427,3.23334670008027,0.001223489811394,0.015145795644055,"ENSG00000297159",NA,NA,"Up"
5046.75656526227,1.91468834945378,0.592241640993684,3.23295124307918,0.00122518471290521,0.0151583370740243,"ENSG00000197586","ENTPD6","ectonucleoside triphosphate diphosphohydrolase 6","Up"
478.654698766739,-2.94669197947734,0.911604944885932,-3.23242211004687,0.00122745593274672,0.0151779909637141,"ENSG00000158555","GDPD5","glycerophosphodiester phosphodiesterase domain containing 5","Down"
384.284266341712,-3.01972971647177,0.934786217751163,-3.23039606182514,0.00123618842148371,0.0152626510971414,"ENSG00000165905","LARGE2","LARGE xylosyl- and glucuronyltransferase 2","Down"
2376.55488802174,2.15512946352827,0.667112746587088,3.23053258171695,0.00123559820794697,0.0152626510971414,"ENSG00000129255","MPDU1","mannose-P-dolichol utilization defect 1","Up"
500.111557800603,-1.94590613125469,0.602381337084045,-3.23035594142783,0.00123636192263534,0.0152626510971414,"ENSG00000196628","TCF4","transcription factor 4","Down"
2410.43184965075,3.64842272942656,1.12972241976823,3.22948599194399,0.00124012956472241,0.0153006662666334,"ENSG00000183773","AIFM3","AIF family member 3","Up"
