"","SRR36750771","SRR36750772","SRR36750775","SRR36750776","SRR36750778","SRR36750779","SRR36750780","SRR36750781","SRR36750783","SRR36750784"
"ENSG00000243069",0,4.37689290857495,2.37997035383292,2.8516000711392,0.815723367402044,6.1199897906399,0,10.0746016892265,5.20717523236412,1.43952097557048
"ENSG00000174579",2063.66423329257,426.747058586058,576.746149078844,575.072681013071,633.817056471388,531.419113487231,598.283656744423,560.147853920994,421.781193821493,321.013177552216
"ENSG00000163508",188.384286856583,8.75378581714991,20.6264097332186,7.60426685637119,20.3930841850511,6.1199897906399,9.43665073729373,31.2312652366022,17.3572507745471,5.7580839022819
"ENSG00000261051",0,27.3555806785935,18.2464393793857,4.75266678523199,2.44717010220613,2.03999659687997,7.54932058983499,24.1790440541436,10.4143504647282,8.63712585342285
"ENSG00000240032",0,9.84800904429364,0,1.9010667140928,0,1.01999829843998,0,7.05222118245855,0,7.19760487785238
"ENSG00000290241",24.6184011233035,0,1.58664690255528,0,0.815723367402044,1.01999829843998,1.88733014745875,0,0.867862538727353,0
"ENSG00000214820",3.21109579869176,3.28266968143121,1.58664690255528,2.8516000711392,4.89434020441226,1.01999829843998,2.83099522118812,4.0298406756906,2.60358761618206,0
"ENSG00000173706",374.627843180705,1511.1222766855,338.749113695552,234.781739190461,221.061032565954,201.959663091117,215.155636810297,182.350290575,267.301661928025,142.512576581477
"ENSG00000212493",4.28146106492234,1.09422322714374,0.79332345127764,0,8.97295704142248,6.1199897906399,6.60565551610561,0,2.60358761618206,0
"ENSG00000222345",1.07036526623059,7.65956259000617,1.58664690255528,1.9010667140928,8.15723367402044,11.2199812828398,1.88733014745875,8.0596813513812,6.07503777109147,0
"ENSG00000212452",5.35182633115293,19.6960180885873,1.58664690255528,1.9010667140928,6.52578693921635,4.07999319375993,4.71832536864687,3.02238050676795,1.73572507745471,1.43952097557048
