"Gene_ID","log2FC","p_value","adjusted_p_value","Regulation","Gene_Symbol","Gene_Name"
"ENSG00000174007",-0.159300981591894,0.845037513239558,0.961193875651756,"NS","CEP19","centrosomal protein 19"
"ENSG00000075651",0.0915956897797,0.897713098410549,0.975440249381242,"NS","PLD1","phospholipase D1"
"ENSG00000144645",0.613249483135517,0.289026047063348,0.703860598388159,"NS","OSBPL10","oxysterol binding protein like 10"
"ENSG00000016391",1.37317995583242,0.185709563850093,0.620162683036601,"NS","CHDH","choline dehydrogenase"
"ENSG00000177646",0.340769943594331,0.478891674024378,0.817009058864744,"NS","ACAD9","acyl-CoA dehydrogenase family member 9"
"ENSG00000138459",0.721320806175357,0.103838610820205,0.527396585085017,"NS","SLC35A5","solute carrier family 35 member A5"
"ENSG00000164062",-0.576254370871131,0.314659939670843,0.722789163551577,"NS","APEH","acylaminoacyl-peptide hydrolase"
"ENSG00000144857",-0.278991723704785,0.817518267869225,0.954094136152633,"NS","BOC","BOC cell adhesion associated, oncogene regulated"
"ENSG00000180370",0.435257164350825,0.40144263151541,0.778603011621794,"NS","PAK2","p21 (RAC1) activated kinase 2"
"ENSG00000074416",-0.890695666748093,0.262967277780348,0.687895471915813,"NS","MGLL","monoglyceride lipase"
"ENSG00000114405",0.367173203765725,0.659105441371672,0.902219401181718,"NS","CEP15","centrosomal protein 15"
"ENSG00000163848",0.48318975170238,0.327357130330428,0.731519887984544,"NS","ZNF148","zinc finger protein 148"
"ENSG00000114850",0.392638705389413,0.472789139852002,0.814004398657847,"NS","SSR3","signal sequence receptor subunit 3"
"ENSG00000172037",-0.791287216379373,0.473796111726219,0.814534281348949,"NS","LAMB2","laminin subunit beta 2"
"ENSG00000163755",1.64658894246702,0.028918013974838,0.364069828954996,"NS","HPS3","HPS3 biogenesis of lysosomal organelles complex 2 subunit 1"
"ENSG00000168827",0.71375451905716,0.0794238132733363,0.486380961544936,"NS","GFM1","G elongation factor mitochondrial 1"
"ENSG00000114650",-1.08976754795548,0.0372262891431573,0.39265258691984,"NS","SCAP","SREBF chaperone"
"ENSG00000196776",0.611039704256475,0.254491551298875,0.680845435025535,"NS","CD47","CD47 molecule"
"ENSG00000114735",-0.409732676270833,0.438101697786498,0.796958681222854,"NS","HEMK1","HemK methyltransferase 1, mitochondrial release factors N(5)-glutamine"
"ENSG00000163812",0.113953773462922,0.814293759171492,0.953400298540122,"NS","ZDHHC3","zDHHC palmitoyltransferase 3"
"ENSG00000088543",-0.968807480050641,0.168531138652674,0.605552928666824,"NS","C3orf18","chromosome 3 open reading frame 18"
"ENSG00000138463",0.200136678748111,0.631027729177222,0.888912908717973,"NS","SLC49A4","solute carrier family 49 member 4"
"ENSG00000067560",-0.36204814926678,0.364475614909385,0.756996017981862,"NS","RHOA","ras homolog family member A"
"ENSG00000058056",0.11151979220564,0.838844487984082,0.959550766975631,"NS","USP13","ubiquitin specific peptidase 13"
"ENSG00000186432",0.371156109245437,0.374012568627316,0.762325166864656,"NS","KPNA4","karyopherin subunit alpha 4"
"ENSG00000114473",0.706037906539611,0.187032840707099,0.621032467991657,"NS","DRC9","dynein regulatory complex subunit 9"
