"Gene_ID","log2FC","p_value","adjusted_p_value","Regulation","Gene_Symbol","Gene_Name"
"ENSG00000142611",1.38383963432792,0.211082877816028,0.422070835730169,"NS","PRDM16","PR/SET domain 16"
"ENSG00000149527",0.611824822054944,0.572131713582991,0.749590122922615,"NS","PLCH2","phospholipase C eta 2"
"ENSG00000272235",-0.170094993176849,0.907693178844616,0.953963944392274,"NS",NA,NA
"ENSG00000142606",3.10539076366813,2.72243536461814e-05,0.000846544132329442,"Up","MMEL1","membrane metalloendopeptidase like 1"
"ENSG00000225931",0.0832431705483767,0.956161141533639,0.978158408444114,"NS",NA,NA
"ENSG00000048707",0.416759005277565,0.307063453856202,0.527339855521778,"NS","VPS13D","vacuolar protein sorting 13 homolog D"
"ENSG00000197921",4.83891910931737,0.00114355109080798,0.0143804136888766,"Up","HES5","hes family bHLH transcription factor 5"
"ENSG00000189337",-0.0434781438038498,0.951143981531289,0.975090337132159,"NS","KAZN","kazrin, periplakin interacting protein"
"ENSG00000175147",1.31987497936525,0.0612425002640003,0.199736615574229,"NS","TMEM51-AS1","TMEM51 antisense RNA 1"
"ENSG00000272420",1.22243621821135,0.231356084156903,0.446215966782023,"NS",NA,NA
"ENSG00000130940",1.31857407217238,0.0287842926529356,0.12550719328353,"NS","CASZ1","castor zinc finger 1"
"ENSG00000227527",2.31267410430391,0.0317040258424445,0.132488050479459,"NS",NA,NA
"ENSG00000163873",1.40886984472089,0.463255720593119,0.667803433975268,"NS","GRIK3","glutamate ionotropic receptor kainate type subunit 3"
"ENSG00000117215",0.68485730876063,0.577441651942496,0.752932980331799,"NS","PLA2G2D","phospholipase A2 group IID"
"ENSG00000272078",2.04565638573674,0.00894910183329523,0.059641900797258,"NS",NA,NA
"ENSG00000159339",-6.0008184513893,0.000286400258197338,0.00521501796928864,"Down","PADI4","peptidyl arginine deiminase 4"
"ENSG00000117000",-2.1686183207654,0.00191647306712437,0.0207645934217233,"Down","RLF","RLF zinc finger"
"ENSG00000116544",0.878272916832984,0.366051711544342,0.58261085484413,"NS","DLGAP3","DLG associated protein 3"
"ENSG00000236723",0.698463320601731,0.664600856272103,0.811575560828368,"NS",NA,NA
"ENSG00000163877",-0.695562631761729,0.103981232900409,0.275839965526165,"NS","SNIP1","Smad nuclear interacting protein 1"
"ENSG00000228929",-0.180694627338086,0.854410680359424,0.926113091819846,"NS","RPS13P2","ribosomal protein S13 pseudogene 2"
"ENSG00000154027",-3.96762611410742,0.0153824526625429,0.0841530684169088,"NS","AK5","adenylate kinase 5"
"ENSG00000116675",-1.40813538396671,0.0993087388884147,0.268319035017595,"NS","DNAJC6","DnaJ heat shock protein family (Hsp40) member C6"
"ENSG00000213625",0.0839610137166377,0.888382202003858,0.944410514351716,"NS","LEPROT","leptin receptor overlapping transcript"
"ENSG00000286548",-0.0282695136622825,0.979942729915899,0.989677734575439,"NS",NA,NA
"ENSG00000226084",0.643948847681947,0.504674340261006,0.698785831942384,"NS","RPL17P6","ribosomal protein L17 pseudogene 6"
"ENSG00000172260",1.12298876919801,0.349329766847214,0.567281331262443,"NS","NEGR1","neuronal growth regulator 1"
"ENSG00000182183",-4.43189903821786,0.00152837341063489,0.017735034466934,"Down","SHISAL2A","shisa like 2A"
"ENSG00000067334",-1.29411672577358,0.0204501384294158,0.101284902584362,"NS","DNTTIP2","deoxynucleotidyltransferase terminal interacting protein 2"
"ENSG00000232882",-2.91759491746204,0.0794570609823611,0.233919392565935,"NS",NA,NA
"ENSG00000171502",-2.21685959416226,0.0884358535099389,0.249517047092192,"NS","COL24A1","collagen type XXIV alpha 1 chain"
"ENSG00000116157",-3.18447404940816,2.45205534081878e-05,0.000783283712534826,"Down","GPX7","glutathione peroxidase 7"
"ENSG00000266993",-0.838220316925199,0.578378444007996,0.753491617580556,"NS",NA,NA
"ENSG00000280040",3.5002118281551,0.0108729296879259,0.0676378975242461,"NS",NA,NA
"ENSG00000183298",1.30862559482057,0.161150302738296,0.359652146233741,"NS","RPSAP19","ribosomal protein SA pseudogene 19"
"ENSG00000198162",-0.477566460780376,0.262980211979827,0.481419436224578,"NS","MAN1A2","mannosidase alpha class 1A member 2"
"ENSG00000232450",-3.05701498152246,0.0954075527020666,0.26155315896733,"NS","RPS2P14","ribosomal protein S2 pseudogene 14"
"ENSG00000173947",-0.856908151613144,0.546517784415608,0.730783057732135,"NS","CIMAP3","ciliary microtubule associated protein 3"
"ENSG00000134253",0.547372597743022,0.50104544883901,0.69701811187822,"NS","TRIM45","tripartite motif containing 45"
"ENSG00000163155",-0.00084283842634971,0.99893809772031,0.999578663933882,"NS","LYSMD1","LysM domain containing 1"
"ENSG00000232499",-0.747670927983453,0.474925296085823,0.676512948992575,"NS","LOC100421402","heterogeneous nuclear ribonucleoprotein A1 pseudogene"
"ENSG00000232995",0.650994188938925,0.427200113318517,0.637445645598026,"NS","LOC127814295","uncharacterized LOC127814295"
"ENSG00000271092",-0.490726470471996,0.717594796509975,0.84539450565951,"NS","TLCD4-RWDD3","TLCD4-RWDD3 readthrough"
"ENSG00000143185",0.51213330392297,0.75416121081324,0.867105643342094,"NS","XCL2","X-C motif chemokine ligand 2"
"ENSG00000272931",2.38077740525799,0.00294121760232177,0.0276811443907653,"Up",NA,NA
"ENSG00000047410",-1.31378917253613,0.0255574120741984,0.116547151335752,"NS","TPR","translocated promoter region, nuclear basket protein"
"ENSG00000143184",0.583540464604893,0.673294076369495,0.817484090839114,"NS","XCL1","X-C motif chemokine ligand 1"
"ENSG00000234975",-0.128623647940558,0.83503232866852,0.914906059692844,"NS","FTH1P2","ferritin heavy chain 1 pseudogene 2"
"ENSG00000179397",0.585957470881694,0.639168299941517,0.795085368667946,"NS","CATSPERE","catsper channel auxiliary subunit epsilon"
"ENSG00000186197",-2.03924909438386,0.240791200167896,0.457003310244817,"NS","EDARADD","EDAR associated via death domain"
"ENSG00000162761",3.87903183339811,0.0451124398955632,0.165488751560088,"NS","LMX1A","LIM homeobox transcription factor 1 alpha"
"ENSG00000143199",0.460309292883005,0.733306718967224,0.854643034318201,"NS","ADCY10","adenylate cyclase 10"
"ENSG00000007908",-6.98238473728331,7.88731573809899e-05,0.0019419567088057,"Down","SELE","selectin E"
"ENSG00000116574",2.57999275938187,1.68906335406698e-09,2.98039250404532e-07,"Up","RHOU","ras homolog family member U"
"ENSG00000116132",-4.28379891401677,0.000931500772942803,0.0123054406921196,"Down","PRRX1","paired related homeobox 1"
"ENSG00000268062",2.16416400030817,0.143470540192388,0.334206943353731,"NS","SRP14P4","SRP14 pseudogene 4"
"ENSG00000220749",1.19831266012316,0.162603652498365,0.361444411717271,"NS","RPL21P28","ribosomal protein L21 pseudogene 28"
"ENSG00000181450",0.0306844239265657,0.959238733334497,0.979722917843621,"NS","ZNF678","zinc finger protein 678"
"ENSG00000162849",-3.99189638953185,0.0133922027399436,0.07713700609253,"NS","KIF26B","kinesin family member 26B"
"ENSG00000271811",-3.02287267507359,0.16473727316241,0.36454700848212,"NS",NA,NA
"ENSG00000277007",0.0232153577687878,0.980801265806964,0.990215565554749,"NS",NA,NA
"ENSG00000152104",-1.5852725453088,0.130927925190964,0.316817649191412,"NS","PTPN14","protein tyrosine phosphatase non-receptor type 14"
"ENSG00000150681",-3.10113077987411,0.00233719884320166,0.0237057216609957,"Down","RGS18","regulator of G protein signaling 18"
"ENSG00000092969",-4.38398562049902,0.0120069010007984,0.0721937843895502,"NS","TGFB2","transforming growth factor beta 2"
"ENSG00000116183",3.11891254757124,0.00825211205456811,0.0564173454210372,"NS","PAPPA2","pappalysin 2"
"ENSG00000173728",-1.81684980004678,0.284078896044162,0.504265556546894,"NS","SPMIP3","sperm microtubule inner protein 3"
"ENSG00000285665",-0.56636741754695,0.649809585165866,0.801976287390156,"NS",NA,NA
"ENSG00000225171",4.28093953762434,0.0321643076110957,0.133715230201476,"NS","DUTP6","deoxyuridine triphosphatase pseudogene 6"
"ENSG00000116903",-0.811372979365086,0.128761469971815,0.313823400118694,"NS","EXOC8","exocyst complex component 8"
"ENSG00000197472",-2.63169078029356,0.0891661774140088,0.250813717414683,"NS","ZNF695","zinc finger protein 695"
"ENSG00000035687",-0.929744312790126,0.132789965991982,0.319333832486293,"NS","ADSS2","adenylosuccinate synthase 2"
"ENSG00000198842",1.40277993122723,0.69734123958503,0.832786581065369,"NS","STYXL2","serine/threonine/tyrosine interacting like 2"
"ENSG00000198756",0.353164212160889,0.75559654054853,0.867937744792347,"NS","COLGALT2","collagen beta(1-O)galactosyltransferase 2"
"ENSG00000273367",1.19138534010057,0.44950903701634,0.657149817200439,"NS",NA,NA
"ENSG00000185420",-0.494939783147185,0.345197200470106,0.563368520740796,"NS","SMYD3","SET and MYND domain containing 3"
"ENSG00000273483",1.73695690957497,0.147986082431165,0.341198234023862,"NS",NA,NA
"ENSG00000143341",-2.1781707894213,0.164524095669719,0.364147756996004,"NS","HMCN1","hemicentin 1"
"ENSG00000271992",1.66041205025075,0.122698731283041,0.304527896027669,"NS",NA,NA
"ENSG00000213085",-1.34732321614608,0.297071222749425,0.516927643060809,"NS","CFAP45","cilia and flagella associated protein 45"
"ENSG00000256029",1.81839615649554,0.27397961954106,0.493269809802931,"NS",NA,NA
"ENSG00000224950",1.1337921626252,0.0410501826450075,0.156485798917302,"NS",NA,NA
"ENSG00000243364",1.51283353326734,0.0310711628958767,0.131157236503517,"NS","EFNA4","ephrin A4"
"ENSG00000143627",1.2047297581681,0.526523233978766,0.715021851079123,"NS","PKLR","pyruvate kinase L/R"
"ENSG00000284642",0.402158560415501,0.634651639712479,0.792443830442065,"NS",NA,NA
"ENSG00000175279",1.2923794663851,0.113719691154599,0.29107860251816,"NS","CENPS","centromere protein S"
"ENSG00000158156",-0.200329341229324,0.642361844033182,0.797190779326444,"NS","XKR8","XK related 8"
"ENSG00000281912",1.49728881105963,0.0666626696407532,0.210079537083326,"NS","LINC01144","long intergenic non-protein coding RNA 1144"
"ENSG00000259865",-0.338920072957745,0.644406426174656,0.798467640780825,"NS",NA,NA
"ENSG00000169224",0.641124039705075,0.66274864400493,0.81072300424548,"NS","GCSAML","germinal center associated signaling and motility like"
"ENSG00000244716",-1.14303763089854,0.150923113650348,0.345641977535255,"NS","RPL17P7","ribosomal protein L17 pseudogene 7"
"ENSG00000260238",0.926223864541487,0.414627969100234,0.626735750746664,"NS","PMF1-BGLAP","PMF1-BGLAP readthrough"
"ENSG00000242252",2.05954612414351,0.108438700874642,0.283004770107515,"NS","BGLAP","bone gamma-carboxyglutamate protein"
"ENSG00000254726",-1.34368479573402,0.245196969621951,0.461492293632873,"NS","MEX3A","mex-3 RNA binding family member A"
"ENSG00000237424",3.24679480854317,3.39731640085364e-06,0.000160366317495072,"Up","FOXD2-AS1","FOXD2 adjacent opposite strand RNA 1"
"ENSG00000168275",0.52858988702392,0.285146846194864,0.505341569281388,"NS","COA6","cytochrome c oxidase assembly factor 6"
"ENSG00000241563",2.16146234291873,0.0485156328381045,0.172694214679727,"NS","CORT","cortistatin"
"ENSG00000116678",-0.0821553035382517,0.927320971598198,0.963642534247235,"NS","LEPR","leptin receptor"
"ENSG00000186564",3.72709658643965,0.0019575120020239,0.0210403640276941,"Up","FOXD2","forkhead box D2"
"ENSG00000244038",0.241144991279986,0.633684349937232,0.791921435592708,"NS","DDOST","dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit"
"ENSG00000158786",-0.0826095254901579,0.966763649957278,0.982675272230611,"NS","PLA2G2F","phospholipase A2 group IIF"
"ENSG00000173080",3.79379176096147,0.000121656004555286,0.0026811627489586,"Up","RXFP4","relaxin family peptide/INSL5 receptor 4"
"ENSG00000120949",-4.3813985828368,0.0002957438706515,0.00534140818537352,"Down","TNFRSF8","TNF receptor superfamily member 8"
"ENSG00000162521",-1.10685983862849,0.0597095620874376,0.196582658653932,"NS","RBBP4","RB binding protein 4, chromatin remodeling factor"
"ENSG00000288093",0.983449234540562,0.386157704083525,0.602124712481934,"NS",NA,NA
"ENSG00000283317",0.407518401564796,0.71191796804602,0.841784405869658,"NS",NA,NA
"ENSG00000198658",0.556733051915834,0.550855387559553,0.733539041184209,"NS",NA,NA
"ENSG00000260920",-1.49549897130504,0.0982266824325681,0.266488569923525,"NS",NA,NA
"ENSG00000127423",-1.84772831560091,0.0591894044994766,0.195564032856538,"NS","AUNIP","aurora kinase A and ninein interacting protein"
"ENSG00000126106",3.04479131292284,1.7454505581395e-05,0.00058976599177987,"Up","TMEM53","transmembrane protein 53"
"ENSG00000200913",-1.49454119926521,0.359958650451701,0.576047679727243,"NS","SNORD46","small nucleolar RNA, C/D box 46"
"ENSG00000234093",7.3125293624181,0.000117002188752319,0.00260174786454082,"Up","RPS15AP11","ribosomal protein S15a pseudogene 11"
"ENSG00000173662",-0.72644852385304,0.7068870027755,0.838645610069781,"NS","TAS1R1","taste 1 receptor member 1"
"ENSG00000273058",0.314669655312863,0.779468751124968,0.882379231436233,"NS",NA,NA
"ENSG00000237991",0.216202454042901,0.837476789598888,0.916229773799433,"NS","RPL35P1","ribosomal protein L35 pseudogene 1"
"ENSG00000225886",-2.04598011359366,0.0812113649548454,0.236972245946478,"NS",NA,NA
"ENSG00000159363",0.69448834275841,0.300140901542205,0.520152207029998,"NS","ATP13A2","ATPase cation transporting 13A2"
"ENSG00000142623",0.164806789111628,0.881156577557728,0.940732494061992,"NS","PADI1","peptidyl arginine deiminase 1"
"ENSG00000142619",0.723788077800167,0.766524921102203,0.874359887684843,"NS","PADI3","peptidyl arginine deiminase 3"
"ENSG00000143512",0.00574877287530356,0.996478967578283,0.998331148733491,"NS","HHIPL2","HHIP like 2"
"ENSG00000272750",-0.822259670332919,0.210490900712321,0.421338135290177,"NS",NA,NA
"ENSG00000203857",5.54095349997619,0.0152236172328256,0.0835307704682652,"NS","HSD3B1","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1"
"ENSG00000260941",-1.61215337254022,0.188623532435483,0.397089953284547,"NS","LINC00622","long intergenic non-protein coding RNA 622"
"ENSG00000137970",-0.495046825681705,0.409765139754918,0.622161329793832,"NS","RPL7P9","ribosomal protein L7 pseudogene 9"
"ENSG00000272153",-0.141920223391881,0.878285952929641,0.939438369576217,"NS",NA,NA
"ENSG00000282386",0.313765822726723,0.74543690894445,0.861935656155708,"NS",NA,NA
"ENSG00000223254",-2.59374535266228,0.0500096406002764,0.176206709899516,"NS",NA,NA
"ENSG00000284726",-0.63971716119686,0.607081350183108,0.77418521503261,"NS",NA,NA
"ENSG00000271420",6.13735276634936,1.36612430053351e-07,1.18644693647506e-05,"Up",NA,NA
"ENSG00000173110",-5.66623845430826,4.36243501383809e-06,0.000197535677520697,"Down","HSPA6","heat shock protein family A (Hsp70) member 6"
"ENSG00000286486",-5.31725119720183,0.0142667960732843,0.0799379226555773,"NS",NA,NA
"ENSG00000023572",0.183658446635464,0.602459539709297,0.770560217021755,"NS","GLRX2","glutaredoxin 2"
"ENSG00000116396",0.423560663424148,0.498118148214931,0.694597390194592,"NS","KCNC4","potassium voltage-gated channel subfamily C member 4"
"ENSG00000272455",0.691012454203355,0.268263260810447,0.486722464305424,"NS",NA,NA
"ENSG00000215915",0.685807899182397,0.515714204774886,0.706940866561442,"NS","ATAD3C","ATPase family AAA domain containing 3C"
"ENSG00000178828",3.40319681676204,0.00168518640648,0.0189801161982117,"Up","RNF186","ring finger protein 186"
"ENSG00000228594",0.1198964725176,0.905928560690077,0.95288692480758,"NS","FNDC10","fibronectin type III domain containing 10"
"ENSG00000272106",1.89704871380754,0.000756613906075289,0.0106265299897485,"Up",NA,NA
"ENSG00000268575",-0.135289622321984,0.866954604234765,0.93269146017379,"NS",NA,NA
"ENSG00000158481",-2.5855171601935,0.0187134850415283,0.0960698119936381,"NS","CD1C","CD1c molecule"
"ENSG00000162892",-6.48387906704047,0.00025981375493511,0.00485007490635794,"Down","IL24","interleukin 24"
"ENSG00000271680",-5.74717262339027,0.0504333752412862,0.177306330129588,"NS",NA,NA
"ENSG00000162897",3.85769039225813,0.00129577106486383,0.0157613538967872,"Up","FCAMR","Fc alpha and mu receptor"
"ENSG00000198890",-0.570235947312883,0.233154387134955,0.448490014358689,"NS","PRMT6","protein arginine methyltransferase 6"
"ENSG00000224550",0.107361051343559,0.937966109804706,0.968682669978076,"NS",NA,NA
"ENSG00000169442",-3.11363934699056,0.0126654636824588,0.0745772337881339,"NS","CD52","CD52 molecule"
"ENSG00000272100",-0.366429673166814,0.803742386778146,0.896008154975167,"NS",NA,NA
"ENSG00000185155",1.13240858493759,0.235170095891768,0.450619386534661,"NS","MIXL1","Mix paired-like homeobox"
"ENSG00000237624",-0.310669553226129,0.805580641830936,0.897011933351394,"NS","OXCT2P1","3-oxoacid CoA-transferase 2 pseudogene 1"
"ENSG00000253047",0.349034330334808,0.797013267580987,0.891706721926735,"NS",NA,NA
"ENSG00000143384",-1.7538608706723,0.0228687366443651,0.108502053310749,"NS","MCL1","MCL1 apoptosis regulator, BCL2 family member"
"ENSG00000280157",0.923593950353844,0.547907274775039,0.731732901307724,"NS",NA,NA
"ENSG00000162913",0.20281390232452,0.87801000602672,0.939337518471663,"NS","OBSCN-AS1","OBSCN antisense RNA 1"
"ENSG00000269934",-1.45216704048988,0.238617129782052,0.454404680637633,"NS","LOC124904535","uncharacterized LOC124904535"
"ENSG00000287315",-1.75715834807574,0.260995147024909,0.479403924636881,"NS","LOC101927401","uncharacterized LOC101927401"
"ENSG00000116539",-0.102660499898817,0.835886926946507,0.915481480138014,"NS","ASH1L","ASH1 like histone lysine methyltransferase"
"ENSG00000224066",0.0702356431617057,0.949628395506804,0.974436152679356,"NS",NA,NA
"ENSG00000162817",4.10278599276173,9.50662429481668e-10,1.82207567195396e-07,"Up","C1orf115","chromosome 1 open reading frame 115"
"ENSG00000197852",-0.409949823366811,0.466226463809922,0.669829594176802,"NS","INKA2","inka box actin regulator 2"
"ENSG00000186517",-2.89979707033078,0.00351913850878582,0.0313340033904025,"Down","ARHGAP30","Rho GTPase activating protein 30"
"ENSG00000288670",0.148928962164956,0.792289057450239,0.889289868783584,"NS",NA,NA
"ENSG00000230896",2.20286856375348,0.00267937214318593,0.0259906111952237,"Up",NA,NA
"ENSG00000198160",-0.0593378650673248,0.915846238525459,0.957968715443393,"NS","MIER1","MIER1 transcriptional regulator"
"ENSG00000058673",-0.859488690219116,0.280755921864936,0.500806034244473,"NS","ZC3H11A","zinc finger CCCH-type containing 11A"
"ENSG00000133216",0.721558970613497,0.539182953738165,0.725160705929425,"NS","EPHB2","EPH receptor B2"
"ENSG00000278997",-2.10744812000258,0.0572070488548172,0.191507525094715,"NS",NA,NA
"ENSG00000116525",-0.631496994960093,0.15100168793235,0.345641977535255,"NS","TRIM62","tripartite motif containing 62"
"ENSG00000279179",0.517371898668567,0.636638136319693,0.793629138480277,"NS",NA,NA
"ENSG00000213516",-1.23998036868621,0.0210079156317463,0.102946658197182,"NS","RBMXL1","RBMX like 1"
"ENSG00000234518",-2.35776007065885,0.00460956694976165,0.0378032098834566,"Down",NA,NA
"ENSG00000126709",-3.11075963914492,0.00014708048210367,0.00310250508407105,"Down","IFI6","interferon alpha inducible protein 6"
"ENSG00000073756",-10.9058553818792,2.2769059048146e-11,7.23177842596328e-09,"Down","PTGS2","prostaglandin-endoperoxide synthase 2"
"ENSG00000272512",-0.363918219042377,0.557149797424522,0.738366135129618,"NS",NA,NA
"ENSG00000198711",-0.436452612052418,0.61027328131294,0.77660879229079,"NS","SSBP3-AS1","SSBP3 antisense RNA 1"
"ENSG00000159658",0.162075603628904,0.659316386580909,0.808655811585848,"NS","EFCAB14","EF-hand calcium binding domain 14"
"ENSG00000236809",-0.0159353386745745,0.991176885500257,0.995398511179123,"NS","SNX25P1","sorting nexin 25 pseudogene 1"
"ENSG00000170385",-0.152936421125096,0.733685349428609,0.854793605504704,"NS","SLC30A1","solute carrier family 30 member 1"
"ENSG00000224727",3.36863827292722,0.0674541490468027,0.211439694011088,"NS",NA,NA
"ENSG00000117020",-2.43510484063935,0.00224936880337796,0.0231743357764143,"Down","AKT3","AKT serine/threonine kinase 3"
"ENSG00000198912",-0.134194552259484,0.711781178865779,0.841756965410791,"NS","C1orf174","chromosome 1 open reading frame 174"
"ENSG00000272068",7.2262498058007,3.13587604321864e-08,3.53908284613604e-06,"Up",NA,NA
"ENSG00000237330",2.24461379585038,0.0915585988959545,0.254866949950389,"NS","RNF223","ring finger protein 223"
"ENSG00000223823",2.57296518734715,0.0262939203406144,0.118626771699042,"NS","LINC01342","long intergenic non-protein coding RNA 1342"
"ENSG00000272141",2.84696223567322,0.0477678610484046,0.171266385210318,"NS",NA,NA
"ENSG00000156876",-1.43774966921135,0.131869788471078,0.318196332437321,"NS","SASS6","SAS-6 centriolar assembly protein"
"ENSG00000025800",-0.496484824153967,0.17713007855141,0.381824029128708,"NS","KPNA6","karyopherin subunit alpha 6"
"ENSG00000231346",-0.817075442391978,0.554096691924926,0.736223734630184,"NS",NA,NA
"ENSG00000207523",-1.36058021480478,0.322745579653848,0.541805274029556,"NS","SNORA66","small nucleolar RNA, H/ACA box 66"
"ENSG00000287797",3.67009029911893,0.0419241790879997,0.15840862857381,"NS","LOC124904219","uncharacterized LOC124904219"
"ENSG00000233072",2.58960456568926,0.162362062741581,0.361132307796443,"NS","RPS15AP6","ribosomal protein S15a pseudogene 6"
"ENSG00000117298",0.841672833918037,0.128978048391933,0.314082031752229,"NS","ECE1","endothelin converting enzyme 1"
"ENSG00000231105",-1.81740212031391,0.202418014089204,0.412422993699163,"NS","ECE1-AS1","ECE1 antisense RNA 1"
"ENSG00000162620",-0.351836949667822,0.810809873835234,0.900211531834145,"NS","LRRIQ3","leucine rich repeats and IQ motif containing 3"
"ENSG00000259030",1.07848869223886,0.518469729097394,0.709009765951511,"NS","FPGT-TNNI3K","FPGT-TNNI3K readthrough"
"ENSG00000154358",0.0347760776659234,0.94956609206871,0.974436152679356,"NS","OBSCN","obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF"
"ENSG00000183598",-3.53840716826971,0.114777883363531,0.292778416799148,"NS","H3C13","H3 clustered histone 13"
"ENSG00000184260",-0.473862100223099,0.637851221964892,0.794473177475935,"NS","H2AC20","H2A clustered histone 20"
"ENSG00000170128",-3.64940913714205,0.00386104343926978,0.0334814837348938,"Down","GPR25","G protein-coupled receptor 25"
"ENSG00000116852",-3.08147109566492,0.00126923584034106,0.0155921109767218,"Down","KIF21B","kinesin family member 21B"
"ENSG00000163395",2.45148094374525,0.210887722391622,0.42187031959087,"NS","IGFN1","immunoglobulin like and fibronectin type III domain containing 1"
"ENSG00000203943",3.59010431793825,0.000152373233744251,0.00318693707040069,"Up","SAMD13","sterile alpha motif domain containing 13"
"ENSG00000174529",-0.25459010331425,0.674050433412174,0.8179773640114,"NS","TMEM81","transmembrane protein 81"
"ENSG00000242861",-0.251704775836837,0.742748196779921,0.860303238291637,"NS",NA,NA
"ENSG00000143768",7.1961243267563,0.0014202029726726,0.016849185000763,"Up","LEFTY2","left-right determination factor 2"
"ENSG00000272432",1.98992375961948,0.177652096891622,0.38263661491914,"NS",NA,NA
"ENSG00000261349",-0.152704204753943,0.898086803899437,0.948897462159396,"NS",NA,NA
"ENSG00000187010",-0.132962562145669,0.853836994326068,0.925748985881673,"NS","RHD","Rh blood group D antigen"
"ENSG00000155816",8.2731920462929,0.000800782020724512,0.0110839148116799,"Up","FMN2","formin 2"
"ENSG00000184007",-0.0764364666160429,0.860159337765273,0.92938341626745,"NS","PTP4A2","protein tyrosine phosphatase 4A2"
"ENSG00000121753",-0.0632650476995704,0.947722022014562,0.973818579567809,"NS","ADGRB2","adhesion G protein-coupled receptor B2"
"ENSG00000162745",-4.34370160746126,2.09029771432315e-05,0.000687479128440038,"Down","OLFML2B","olfactomedin like 2B"
"ENSG00000187862",-3.56003218200668,0.032588933697295,0.13477488149032,"NS","TTC24","tetratricopeptide repeat domain 24"
"ENSG00000137976",4.21924212886381,0.00840253946003709,0.0570771951772089,"NS","DNASE2B","deoxyribonuclease 2 beta"
"ENSG00000162775",-1.55554984001613,0.0246702494235332,0.11424571035897,"NS","RBM15","RNA binding motif protein 15"
"ENSG00000179023",6.37151254565102,2.45420632006631e-06,0.000122067939852426,"Up","KLHDC7A","kelch domain containing 7A"
"ENSG00000173171",-0.386301498708761,0.405788067587712,0.619101273812086,"NS","MTX1","metaxin 1"
"ENSG00000170075",3.11054041196254,0.000183955733729413,0.0036979094285769,"Up","GPR37L1","G protein-coupled receptor 37 like 1"
"ENSG00000159409",4.71604764296927,0.000118539919406477,0.00262499803602013,"Up","CELF3","CUGBP Elav-like family member 3"
"ENSG00000178796",1.23024985846137,0.417296230653933,0.628531068093549,"NS","RIIAD1","regulatory subunit of type II PKA R-subunit domain containing 1"
"ENSG00000143436",-0.583454711205679,0.150657007220951,0.345208414051676,"NS","MRPL9","mitochondrial ribosomal protein L9"
"ENSG00000143450",1.41628135520824,0.123601045098145,0.305403649218387,"NS","OAZ3","ornithine decarboxylase antizyme 3"
"ENSG00000269489",1.53235862508623,0.235917853299064,0.451468551592193,"NS",NA,NA
"ENSG00000213171",-0.0141332662470242,0.992597587128569,0.99618210421295,"NS","LINGO4","leucine rich repeat and Ig domain containing 4"
"ENSG00000196407",-2.41801980833795,0.108993634776241,0.2837593922398,"NS","THEM5","thioesterase superfamily member 5"
"ENSG00000116819",-0.566355813007419,0.470659172861966,0.673239747168507,"NS","TFAP2E","transcription factor AP-2 epsilon"
"ENSG00000186603",-0.119710480605861,0.872919580668847,0.936435273197128,"NS","HPDL","4-hydroxyphenylpyruvate dioxygenase like"
"ENSG00000154429",-0.54052519622996,0.356931029615926,0.574214730929876,"NS","CCSAP","centriole, cilia and spindle associated protein"
"ENSG00000242125",0.154267238242365,0.840967964353371,0.918526736842896,"NS","SNHG3","small nucleolar RNA host gene 3"
"ENSG00000200087",-1.6044557484154,0.203127049104033,0.41292161312334,"NS","SNORA73B","small nucleolar RNA, H/ACA box 73B"
"ENSG00000279443",-2.61763886738629,0.091961103939585,0.255635311814053,"NS",NA,NA
"ENSG00000188060",1.51225321875091,0.0228299759891915,0.108365340915419,"NS","RAB42","RAB42, member RAS oncogene family"
"ENSG00000280924",0.707646199909457,0.59361135383925,0.764628080489742,"NS","LINC00628","long intergenic non-protein coding RNA 628"
"ENSG00000240219",-1.36505685262802,0.29696109476266,0.516816909577942,"NS",NA,NA
"ENSG00000162722",0.274314818320382,0.818836300395766,0.905086774995572,"NS","TRIM58","tripartite motif containing 58"
"ENSG00000143443",0.160437244414137,0.779508410229796,0.882379231436233,"NS","C1orf56","chromosome 1 open reading frame 56"
"ENSG00000162783",-1.75352097392262,0.0454982701897656,0.166238790653913,"NS","IER5","immediate early response 5"
"ENSG00000054277",-0.944589054637212,0.310354561933237,0.53028842418242,"NS","OPN3","opsin 3"
"ENSG00000203668",-1.42113193206338,0.0462140595625192,0.167806171199329,"NS","CHML","CHM like Rab escort protein"
"ENSG00000116128",-0.0578627877378394,0.897996823134401,0.948897462159396,"NS","BCL9","BCL9 transcription coactivator"
"ENSG00000185842",-0.0463214614467054,0.954430773876059,0.977243225365498,"NS","DNAH14","dynein axonemal heavy chain 14"
"ENSG00000143479",-2.58698449303756,4.73141236419715e-05,0.00130675144215149,"Down","DYRK3","dual specificity tyrosine phosphorylation regulated kinase 3"
"ENSG00000120337",-3.43011162949874,0.0252311194918714,0.115710288709319,"NS","TNFSF18","TNF superfamily member 18"
"ENSG00000212916",-0.00843106201296892,0.994697799493688,0.997387061411112,"NS","MAP10","microtubule associated protein 10"
"ENSG00000172410",9.55148025470102,1.32555547036003e-08,1.67449288480196e-06,"Up","INSL5","insulin like 5"
