"Gene_ID","log2FC","p_value","adjusted_p_value","Regulation","Gene_Symbol","Gene_Name"
"ENSG00000267530",-1.45726629253362,0.417314073546806,1,"NS",NA,NA
"ENSG00000267751",0.0247350585851962,0.971460514489933,1,"NS",NA,NA
"ENSG00000267395",-0.295896176970486,0.749316273995297,1,"NS",NA,NA
"ENSG00000277383",0.579130455542228,0.524600799360702,1,"NS","BICRA-AS2","BICRA antisense RNA 2"
"ENSG00000267106",-0.523555831243443,0.434221795680084,1,"NS","ZNF561-AS1","ZNF561 antisense RNA 1"
"ENSG00000266978",-1.46677435201206,0.517488082980113,1,"NS",NA,NA
"ENSG00000267607",0,1,1,"NS","ICAM4-AS1","ICAM4 antisense RNA 1"
"ENSG00000295209",0.559139058258423,0.619070570288737,1,"NS",NA,NA
"ENSG00000269399",0.206937276838254,0.779699494416784,1,"NS",NA,NA
"ENSG00000233527",0.41321746453252,0.636145917103232,1,"NS","ZNF529-AS1","ZNF529 antisense RNA 1"
"ENSG00000269086",0.263596761800018,0.855109822269764,1,"NS","LINC02965","long intergenic non-protein coding RNA 2965"
"ENSG00000291130",-2.0911071201271,0.200000648505726,1,"NS","ZNF826P","zinc finger protein 826, pseudogene"
"ENSG00000279529",0.151229884664096,0.827926483173934,1,"NS","LOC105372295","uncharacterized LOC105372295"
"ENSG00000226800",0.234879888830096,0.798554176165321,1,"NS","CACTIN-AS1","CACTIN antisense RNA 1"
"ENSG00000291177",-0.612557226230603,0.248311339397437,1,"NS","ZNF56P","zinc finger protein 56, pseudogene"
"ENSG00000269696",0.123932186379347,0.871793904397878,1,"NS","ZNF470-DT","ZNF470 divergent transcript"
"ENSG00000296810",0.834572750645366,0.23022949948447,1,"NS",NA,NA
"ENSG00000296816",0.660262880596591,0.506902224801135,1,"NS",NA,NA
"ENSG00000267454",-2.25856983441029,0.0639182197339449,1,"NS","ZNF582-DT","ZNF582 divergent transcript"
"ENSG00000268061",-0.887876445066677,0.379814120400761,1,"NS",NA,NA
"ENSG00000291083",0.175654306786998,0.849340059022284,1,"NS","CYP2B7P","cytochrome P450 family 2 subfamily B member 7, pseudogene"
"ENSG00000261824",0.113259636610019,0.782153753487912,1,"NS","LINC00662","long intergenic non-protein coding RNA 662"
"ENSG00000236144",0.36397521316065,0.540597465602465,1,"NS","TMEM147-AS1","TMEM147 antisense RNA 1"
"ENSG00000291230",0.595937861951212,0.73459252198641,1,"NS","NAPSB","napsin B aspartic peptidase (pseudogene)"
"ENSG00000266916",-1.09898691325468,0.407272287633237,1,"NS","ZNF793-AS1","ZNF793 antisense RNA 1"
"ENSG00000245598",0.165147718516577,0.792941314183495,1,"NS","DACT3-AS1","DACT3 antisense RNA 1"
"ENSG00000298338",-0.313220471559359,0.719522686586924,1,"NS",NA,NA
"ENSG00000186019",-0.0313822938184785,0.981150542540026,1,"NS","ZNF225-AS1","ZNF225 and ZNF224 antisense RNA 1"
"ENSG00000267308",-0.85614732185513,0.524263048606754,1,"NS","CLEC4OP","C-type lectin domain family 4 member O, pseudogene"
"ENSG00000214049",-0.149104516617735,0.927138912323603,1,"NS","UCA1","urothelial cancer associated 1"
"ENSG00000267309",0.438158413842388,0.579282274520787,1,"NS","ZNF566-AS1","ZNF566 antisense RNA 1"
"ENSG00000299077",-0.543163336936734,0.540326380777134,1,"NS",NA,NA
