"Gene_ID","log2FC","p_value","adjusted_p_value","Regulation","Gene_Symbol","Gene_Name"
"ENSG00000142611",-1.1341375481501,0.292225977221506,1,"NS","PRDM16","PR/SET domain 16"
"ENSG00000149527",0.275567261048612,0.799443507184152,1,"NS","PLCH2","phospholipase C eta 2"
"ENSG00000272235",-1.05569080288098,0.401658330732299,1,"NS",NA,NA
"ENSG00000142606",0.288312091699832,0.671531222138024,1,"NS","MMEL1","membrane metalloendopeptidase like 1"
"ENSG00000225931",-1.30851593913197,0.382951525002125,1,"NS",NA,NA
"ENSG00000048707",-0.345642612022095,0.396544461487345,1,"NS","VPS13D","vacuolar protein sorting 13 homolog D"
"ENSG00000197921",-0.36321027597228,0.796545640146293,1,"NS","HES5","hes family bHLH transcription factor 5"
"ENSG00000189337",-0.508360647605081,0.472305176951987,1,"NS","KAZN","kazrin, periplakin interacting protein"
"ENSG00000175147",-0.824355034081088,0.229111776277533,1,"NS","TMEM51-AS1","TMEM51 antisense RNA 1"
"ENSG00000272420",1.78920794416375,0.0837857766706637,1,"NS",NA,NA
"ENSG00000130940",-0.221592178190515,0.711145641180482,1,"NS","CASZ1","castor zinc finger 1"
"ENSG00000227527",0.35114014987624,0.73729178167234,1,"NS",NA,NA
"ENSG00000163873",0.867181842738749,0.650812938723708,1,"NS","GRIK3","glutamate ionotropic receptor kainate type subunit 3"
"ENSG00000117215",0.527517432572482,0.669367013047459,1,"NS","PLA2G2D","phospholipase A2 group IID"
"ENSG00000274944",-0.94189742549574,0.63911537623982,1,"NS",NA,NA
"ENSG00000272078",0.29619270270297,0.697791098468846,1,"NS",NA,NA
"ENSG00000159339",1.80858662555056,0.304900221783722,1,"NS","PADI4","peptidyl arginine deiminase 4"
"ENSG00000117000",-0.537337123184666,0.440688438183316,1,"NS","RLF","RLF zinc finger"
"ENSG00000116544",1.51484739006665,0.126270280812261,1,"NS","DLGAP3","DLG associated protein 3"
"ENSG00000236723",-0.153398237323131,0.927502266859137,1,"NS",NA,NA
"ENSG00000284686",-1.97203503085767,0.429560190327603,1,"NS",NA,NA
"ENSG00000163877",0.183371044509597,0.667227707021998,1,"NS","SNIP1","Smad nuclear interacting protein 1"
"ENSG00000228929",-0.26219759433428,0.791039656914829,1,"NS","RPS13P2","ribosomal protein S13 pseudogene 2"
"ENSG00000287703",0.719493596920334,0.741121613406552,1,"NS",NA,NA
"ENSG00000154027",4.76184373213988,0.0307988307460934,1,"NS","AK5","adenylate kinase 5"
"ENSG00000237852",2.75805307050166,0.29962691326698,1,"NS",NA,NA
"ENSG00000116675",-0.450321118935877,0.585145747083756,1,"NS","DNAJC6","DnaJ heat shock protein family (Hsp40) member C6"
"ENSG00000213625",-0.0821186231380996,0.890765201064384,1,"NS","LEPROT","leptin receptor overlapping transcript"
"ENSG00000286548",0.0516583547296353,0.963670232229898,1,"NS",NA,NA
"ENSG00000226084",0.835943494716744,0.388007825663997,1,"NS","RPL17P6","ribosomal protein L17 pseudogene 6"
"ENSG00000230728",1.22872750799059,0.486396251964769,1,"NS",NA,NA
"ENSG00000172260",1.88563116504482,0.119173044222364,1,"NS","NEGR1","neuronal growth regulator 1"
"ENSG00000182183",3.0201096533254,0.0658646005247509,1,"NS","SHISAL2A","shisa like 2A"
"ENSG00000067334",-0.0273387269836322,0.960894136075424,1,"NS","DNTTIP2","deoxynucleotidyltransferase terminal interacting protein 2"
"ENSG00000232882",-0.449725484063053,0.738268285269772,1,"NS",NA,NA
"ENSG00000171502",0.246637238435169,0.855093467170615,1,"NS","COL24A1","collagen type XXIV alpha 1 chain"
"ENSG00000116157",0.645966047010438,0.396784348885691,1,"NS","GPX7","glutathione peroxidase 7"
"ENSG00000271723",-1.28672440196536,0.421189033787313,1,"NS","MROH7-TTC4","MROH7-TTC4 readthrough (NMD candidate)"
"ENSG00000283761",0.248954058392033,0.893615635822552,1,"NS",NA,NA
"ENSG00000266993",-0.221976697738409,0.882146309637766,1,"NS",NA,NA
"ENSG00000280040",0.553538065234383,0.65554371800483,1,"NS",NA,NA
"ENSG00000228502",0.31056808313233,0.868192804800114,1,"NS",NA,NA
"ENSG00000260464",0.781622491988231,0.699200772240628,1,"NS",NA,NA
"ENSG00000284652",1.23182536197336,0.56643221585846,1,"NS",NA,NA
"ENSG00000183298",0.969479623576658,0.301631350461431,1,"NS","RPSAP19","ribosomal protein SA pseudogene 19"
"ENSG00000198162",-0.461295876785529,0.2776823905383,1,"NS","MAN1A2","mannosidase alpha class 1A member 2"
"ENSG00000232450",-1.4409312177489,0.403431003157201,1,"NS","RPS2P14","ribosomal protein S2 pseudogene 14"
"ENSG00000173947",-0.525017186897605,0.684038758390778,1,"NS","CIMAP3","ciliary microtubule associated protein 3"
"ENSG00000134253",-0.400589236942382,0.616766356596347,1,"NS","TRIM45","tripartite motif containing 45"
"ENSG00000155761",-2.54970228004035,0.293883271258474,1,"NS","SPAG17","sperm associated antigen 17"
"ENSG00000163155",-0.557767583425388,0.372552489642062,1,"NS","LYSMD1","LysM domain containing 1"
"ENSG00000241975",3.0481357607566,0.288554902678712,1,"NS",NA,NA
"ENSG00000231613",2.51078006573359,0.282207652668587,1,"NS",NA,NA
"ENSG00000232499",0.0207181564904264,0.983667297915808,1,"NS","LOC100421402","heterogeneous nuclear ribonucleoprotein A1 pseudogene"
"ENSG00000232995",-0.113204935474647,0.885822824420962,1,"NS","LOC127814295","uncharacterized LOC127814295"
"ENSG00000271092",-0.319245558722521,0.801574952483552,1,"NS","TLCD4-RWDD3","TLCD4-RWDD3 readthrough"
"ENSG00000232952",-1.03053630632979,0.698277808907176,1,"NS","LOC401957","matrin 3 pseudogene"
"ENSG00000143185",0.838538550285891,0.64392339984141,1,"NS","XCL2","X-C motif chemokine ligand 2"
"ENSG00000272931",-0.155035376419391,0.844549281573809,1,"NS",NA,NA
"ENSG00000224468",0.664940794280776,0.71853896377548,1,"NS","LAMC1-AS1","LAMC1 antisense RNA 1"
"ENSG00000047410",-0.477245238555063,0.416991833016392,1,"NS","TPR","translocated promoter region, nuclear basket protein"
"ENSG00000228238",-3.56121263705203,0.180343849734374,1,"NS",NA,NA
"ENSG00000143184",0.543315700856296,0.706394135719245,1,"NS","XCL1","X-C motif chemokine ligand 1"
"ENSG00000233626",1.31468671237226,0.43805011830957,1,"NS",NA,NA
"ENSG00000229220",2.47131396717393,0.42082111937694,1,"NS",NA,NA
"ENSG00000234975",1.13232918351998,0.0803263207857323,1,"NS","FTH1P2","ferritin heavy chain 1 pseudogene 2"
"ENSG00000271427",-2.065645023342,0.221162836054329,1,"NS",NA,NA
"ENSG00000179397",-0.0797755592128806,0.949109412228877,1,"NS","CATSPERE","catsper channel auxiliary subunit epsilon"
"ENSG00000186197",-0.610694611289646,0.748347320204779,1,"NS","EDARADD","EDAR associated via death domain"
"ENSG00000162761",4.13514116436185,0.0851188760324335,1,"NS","LMX1A","LIM homeobox transcription factor 1 alpha"
"ENSG00000143199",-0.446725585672718,0.743948184727981,1,"NS","ADCY10","adenylate cyclase 10"
"ENSG00000007908",-0.0658224179344526,0.968152860450692,1,"NS","SELE","selectin E"
"ENSG00000116574",-0.115247359534039,0.785488253892241,1,"NS","RHOU","ras homolog family member U"
"ENSG00000116132",0.856123446918388,0.508230808024191,1,"NS","PRRX1","paired related homeobox 1"
"ENSG00000268062",1.17057510671319,0.437532303347399,1,"NS","SRP14P4","SRP14 pseudogene 4"
"ENSG00000229757",0,1,1,"NS","RPL7AP21","ribosomal protein L7a pseudogene 21"
"ENSG00000220749",0.936344453682164,0.281605936428417,1,"NS","RPL21P28","ribosomal protein L21 pseudogene 28"
"ENSG00000181450",-0.178442739805197,0.765344471456655,1,"NS","ZNF678","zinc finger protein 678"
"ENSG00000162849",-1.71135673369581,0.287466559010259,1,"NS","KIF26B","kinesin family member 26B"
"ENSG00000271811",-0.0646542939617144,0.982384685256562,1,"NS",NA,NA
"ENSG00000277007",-0.593483602526221,0.533867939784191,1,"NS",NA,NA
"ENSG00000152104",-0.105660079966404,0.919637910758616,1,"NS","PTPN14","protein tyrosine phosphatase non-receptor type 14"
"ENSG00000150681",1.1395626840892,0.27089539233361,1,"NS","RGS18","regulator of G protein signaling 18"
"ENSG00000092969",-0.820403018926151,0.607336967592122,1,"NS","TGFB2","transforming growth factor beta 2"
"ENSG00000162669",-1.96602928616475,0.515851477653632,1,"NS","HFM1","helicase for meiosis 1"
"ENSG00000010932",-1.31424851403982,0.505923217221974,1,"NS","FMO1","flavin containing dimethylaniline monoxygenase 1"
"ENSG00000116183",3.3287575550553,0.01141273052131,0.976329694694252,"NS","PAPPA2","pappalysin 2"
"ENSG00000173728",1.30326975967291,0.433304129392881,1,"NS","SPMIP3","sperm microtubule inner protein 3"
"ENSG00000285665",0.601058846040466,0.649023813703343,1,"NS",NA,NA
"ENSG00000225171",0.203823406603139,0.886006879360579,1,"NS","DUTP6","deoxyuridine triphosphatase pseudogene 6"
"ENSG00000228686",-0.251072114129117,0.881628606676204,1,"NS",NA,NA
"ENSG00000116903",-0.210210360409104,0.693024648134658,1,"NS","EXOC8","exocyst complex component 8"
"ENSG00000197472",-0.473481451055069,0.725256151949402,1,"NS","ZNF695","zinc finger protein 695"
"ENSG00000135747",-0.993190018712481,0.549227986568185,1,"NS","ZNF670-ZNF695","ZNF670-ZNF695 readthrough (NMD candidate)"
"ENSG00000042781",-1.33856374765594,0.487033351856454,1,"NS","USH2A","usherin"
"ENSG00000035687",-0.63908879200704,0.300766731758444,1,"NS","ADSS2","adenylosuccinate synthase 2"
"ENSG00000198842",1.95426680084174,0.515948688898305,1,"NS","STYXL2","serine/threonine/tyrosine interacting like 2"
"ENSG00000198756",0.0176776298209565,0.98783507846843,1,"NS","COLGALT2","collagen beta(1-O)galactosyltransferase 2"
"ENSG00000183780",-2.15470275518496,0.345493747451386,1,"NS","SLC35F3","solute carrier family 35 member F3"
"ENSG00000143194",-1.30292344207788,0.492311358876535,1,"NS","MAEL","maelstrom spermatogenic transposon silencer"
"ENSG00000273367",-1.8103945440813,0.267268478064806,1,"NS",NA,NA
"ENSG00000185420",-0.235860315926467,0.650034035134517,1,"NS","SMYD3","SET and MYND domain containing 3"
"ENSG00000273483",1.3951156621861,0.239365655081804,1,"NS",NA,NA
"ENSG00000143341",2.15728808054525,0.175092529260392,1,"NS","HMCN1","hemicentin 1"
"ENSG00000239494",-0.753254028062231,0.737219018665231,1,"NS","RN7SL333P","RNA, 7SL, cytoplasmic 333, pseudogene"
"ENSG00000183114",0,1,1,"NS","FAM43B","family with sequence similarity 43 member B"
"ENSG00000271992",0.229476468896747,0.829635147398643,1,"NS",NA,NA
"ENSG00000243284",-3.14316543791662,0.232292012542924,1,"NS","VSIG8","V-set and immunoglobulin domain containing 8"
"ENSG00000213085",1.91541817970726,0.148934782655315,1,"NS","CFAP45","cilia and flagella associated protein 45"
"ENSG00000279430",3.30390688615815,0.327122951904149,1,"NS",NA,NA
"ENSG00000162723",0.332525627486052,0.860108245534418,1,"NS","SLAMF9","SLAM family member 9"
"ENSG00000256029",-0.310021870160311,0.851381575713729,1,"NS",NA,NA
"ENSG00000269967",-2.02120302011427,0.414455930314528,1,"NS",NA,NA
"ENSG00000224950",-0.978072718828048,0.0827571180810647,1,"NS",NA,NA
"ENSG00000243364",0.860938868537819,0.219533394382961,1,"NS","EFNA4","ephrin A4"
"ENSG00000143627",2.56237284860118,0.173058390619431,1,"NS","PKLR","pyruvate kinase L/R"
"ENSG00000223263",0.984692881899656,0.641498057670588,1,"NS","RNU6-387P","RNA, U6 small nuclear 387, pseudogene"
"ENSG00000284735",-1.01210394634212,0.560730322994432,1,"NS",NA,NA
"ENSG00000284642",-0.691454129602679,0.398405195458263,1,"NS",NA,NA
"ENSG00000251503",0.434943556381488,0.800766950879919,1,"NS","CENPS-CORT","CENPS-CORT readthrough"
"ENSG00000175279",0.475162896760781,0.55051891243928,1,"NS","CENPS","centromere protein S"
"ENSG00000238231",0.188128175788731,0.936886817238591,1,"NS",NA,NA
"ENSG00000158156",-0.167358252184979,0.699002450650419,1,"NS","XKR8","XK related 8"
"ENSG00000227934",-2.4571595560686,0.201920872257536,1,"NS",NA,NA
"ENSG00000281912",0.6063611277782,0.434981063758022,1,"NS","LINC01144","long intergenic non-protein coding RNA 1144"
"ENSG00000215795",-1.04851675863367,0.548110004583383,1,"NS","LOC100131465","peroxisomal biogenesis factor 5 pseudogene"
"ENSG00000259865",-0.168530751410742,0.81822751066906,1,"NS",NA,NA
"ENSG00000169224",-0.673576332767611,0.588183773724634,1,"NS","GCSAML","germinal center associated signaling and motility like"
"ENSG00000244716",0.66197574285011,0.405512522332323,1,"NS","RPL17P7","ribosomal protein L17 pseudogene 7"
"ENSG00000224276",-0.601511629369991,0.773132801210547,1,"NS","ARHGEF2-AS1","ARHGEF2 antisense RNA 1"
"ENSG00000260238",1.27352190645339,0.285222945602107,1,"NS","PMF1-BGLAP","PMF1-BGLAP readthrough"
"ENSG00000242252",-0.056418225654297,0.964798929925208,1,"NS","BGLAP","bone gamma-carboxyglutamate protein"
"ENSG00000254726",-1.29230204820398,0.26083656674627,1,"NS","MEX3A","mex-3 RNA binding family member A"
"ENSG00000186160",-2.04561385784704,0.542348689815667,1,"NS","CYP4Z1","cytochrome P450 family 4 subfamily Z member 1"
"ENSG00000226252",-0.660426258210338,0.796340127119169,1,"NS",NA,NA
"ENSG00000186790",2.22926688299429,0.296159904063689,1,"NS","FOXE3","forkhead box E3"
"ENSG00000237424",0.451562235313772,0.513679671884831,1,"NS","FOXD2-AS1","FOXD2 adjacent opposite strand RNA 1"
"ENSG00000168275",0.194613324439516,0.692872960201942,1,"NS","COA6","cytochrome c oxidase assembly factor 6"
"ENSG00000241563",0.887633369552155,0.401479030600478,1,"NS","CORT","cortistatin"
"ENSG00000116678",-1.79371771725836,0.0449465479876619,1,"NS","LEPR","leptin receptor"
"ENSG00000186564",0.323275160408522,0.787605656250292,1,"NS","FOXD2","forkhead box D2"
"ENSG00000244038",0.421337964953667,0.404881691297548,1,"NS","DDOST","dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit"
"ENSG00000158786",-0.942326280385457,0.645572337478835,1,"NS","PLA2G2F","phospholipase A2 group IIF"
"ENSG00000173080",1.77544787043335,0.0703846404823829,1,"NS","RXFP4","relaxin family peptide/INSL5 receptor 4"
"ENSG00000201801",4.89356207889726,0.27185964651417,1,"NS","RNU5E-4P","RNA, U5E small nuclear 4, pseudogene"
"ENSG00000120949",-0.177396117932823,0.879277668587917,1,"NS","TNFRSF8","TNF receptor superfamily member 8"
"ENSG00000162521",-0.592602333399898,0.312677912868744,1,"NS","RBBP4","RB binding protein 4, chromatin remodeling factor"
"ENSG00000278966",0.110528150950192,0.961205792105468,1,"NS",NA,NA
"ENSG00000288093",0.0671769265725921,0.957540257900091,1,"NS",NA,NA
"ENSG00000215840",3.99834166646402,0.129995836837079,1,"NS",NA,NA
"ENSG00000283317",-1.59280705615249,0.151477982803942,1,"NS",NA,NA
"ENSG00000198658",-0.352738768488073,0.716226441830853,1,"NS",NA,NA
"ENSG00000260920",-0.669669240452223,0.451346933176286,1,"NS",NA,NA
"ENSG00000127423",-1.0261867497215,0.275747630942683,1,"NS","AUNIP","aurora kinase A and ninein interacting protein"
"ENSG00000126106",0.6905727987422,0.327640385139269,1,"NS","TMEM53","transmembrane protein 53"
"ENSG00000200913",-0.573302183006696,0.693205279421467,1,"NS","SNORD46","small nucleolar RNA, C/D box 46"
"ENSG00000234093",0.930237212487897,0.539494646844881,1,"NS","RPS15AP11","ribosomal protein S15a pseudogene 11"
"ENSG00000229519",-0.408252460841641,0.877944136865816,1,"NS",NA,NA
"ENSG00000173662",1.13095188595789,0.608851991177491,1,"NS","TAS1R1","taste 1 receptor member 1"
"ENSG00000273058",0.817749544663995,0.466418090982736,1,"NS",NA,NA
"ENSG00000230325",-1.28393338569809,0.567095336620801,1,"NS",NA,NA
"ENSG00000237991",0.864386504660454,0.421109356350953,1,"NS","RPL35P1","ribosomal protein L35 pseudogene 1"
"ENSG00000225886",-2.48708995988989,0.0483947886683794,1,"NS",NA,NA
"ENSG00000231344",0.35614494752161,0.832915168309881,1,"NS",NA,NA
"ENSG00000159363",0.172156235276353,0.797235618217861,1,"NS","ATP13A2","ATPase cation transporting 13A2"
"ENSG00000142623",0.365257210694768,0.741704433454421,1,"NS","PADI1","peptidyl arginine deiminase 1"
"ENSG00000142619",-2.21797127231036,0.323921022703091,1,"NS","PADI3","peptidyl arginine deiminase 3"
"ENSG00000273264",0.475922838590163,0.825326369492606,1,"NS",NA,NA
"ENSG00000143512",1.31015241368525,0.287503910894364,1,"NS","HHIPL2","HHIP like 2"
"ENSG00000272750",-0.382637635549017,0.563075813536275,1,"NS",NA,NA
"ENSG00000225099",-0.268766491200384,0.88882753893359,1,"NS",NA,NA
"ENSG00000203857",-3.64665294991636,0.0614800770216458,1,"NS","HSD3B1","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1"
"ENSG00000260941",-1.52097153829503,0.20864405849354,1,"NS","LINC00622","long intergenic non-protein coding RNA 622"
"ENSG00000027644",1.72388877880385,0.384897118261219,1,"NS","INSRR","insulin receptor related receptor"
"ENSG00000137970",0.197618980150063,0.742155630273606,1,"NS","RPL7P9","ribosomal protein L7 pseudogene 9"
"ENSG00000266075",-1.15280376756022,0.614206711493811,1,"NS","RN7SL574P","RNA, 7SL, cytoplasmic 574, pseudogene"
"ENSG00000272153",-1.66755100036169,0.0653299059168957,1,"NS",NA,NA
"ENSG00000282386",0.217917510257357,0.816640138942785,1,"NS",NA,NA
"ENSG00000273026",-0.850060855879283,0.52389028636454,1,"NS",NA,NA
"ENSG00000223254",3.13028211030255,0.00703287592862757,0.865975033293931,"NS",NA,NA
"ENSG00000284726",-0.129417948689656,0.914316802769582,1,"NS",NA,NA
"ENSG00000271420",1.04524132344532,0.291531928075679,1,"NS",NA,NA
"ENSG00000273112",0,1,1,"NS",NA,NA
"ENSG00000173110",-0.721247044862576,0.5594836711246,1,"NS","HSPA6","heat shock protein family A (Hsp70) member 6"
"ENSG00000286486",-1.35534464731712,0.399552362434523,1,"NS",NA,NA
"ENSG00000223503",-0.962332003821075,0.572458624120862,1,"NS",NA,NA
"ENSG00000023572",0.0693130406397491,0.844187776202115,1,"NS","GLRX2","glutaredoxin 2"
"ENSG00000116396",-0.645098378577506,0.300173519722114,1,"NS","KCNC4","potassium voltage-gated channel subfamily C member 4"
"ENSG00000272455",-0.964652713579716,0.121821178569048,1,"NS",NA,NA
"ENSG00000215915",0.574480736900401,0.590323378007779,1,"NS","ATAD3C","ATPase family AAA domain containing 3C"
"ENSG00000178828",0.674100138174544,0.531333717017749,1,"NS","RNF186","ring finger protein 186"
"ENSG00000273487",0.647295069514322,0.676987083566963,1,"NS",NA,NA
"ENSG00000228594",1.52522447833728,0.13251674685463,1,"NS","FNDC10","fibronectin type III domain containing 10"
"ENSG00000272106",0.0717866599047259,0.89702182128299,1,"NS",NA,NA
"ENSG00000268575",-1.06403683379944,0.161132169212295,1,"NS",NA,NA
"ENSG00000158481",0.601192073864437,0.587720803961783,1,"NS","CD1C","CD1c molecule"
"ENSG00000229635",-0.662620946232889,0.720529479037435,1,"NS","LOC100421273","F-box and WD repeat domain containing 11 pseudogene"
"ENSG00000162892",-2.78487151355359,0.0986133538312353,1,"NS","IL24","interleukin 24"
"ENSG00000271680",-2.39259482064055,0.447437830882069,1,"NS",NA,NA
"ENSG00000226945",0,1,1,"NS",NA,NA
"ENSG00000162897",0.657596433301272,0.535252214798741,1,"NS","FCAMR","Fc alpha and mu receptor"
"ENSG00000198890",-0.200639358236698,0.671525467484431,1,"NS","PRMT6","protein arginine methyltransferase 6"
"ENSG00000224550",0.106934213363894,0.937239984711975,1,"NS",NA,NA
"ENSG00000169442",0.969144700159035,0.439033542411483,1,"NS","CD52","CD52 molecule"
"ENSG00000225854",0.576701338524053,0.837876508973905,1,"NS","RPL34P4","ribosomal protein L34 pseudogene 4"
"ENSG00000272100",-0.157745092971846,0.913301664397231,1,"NS",NA,NA
"ENSG00000272226",-1.07428957378222,0.620505510295207,1,"NS",NA,NA
"ENSG00000185155",1.13686661431938,0.231187822585236,1,"NS","MIXL1","Mix paired-like homeobox"
"ENSG00000237624",1.9057019147719,0.202635556171244,1,"NS","OXCT2P1","3-oxoacid CoA-transferase 2 pseudogene 1"
"ENSG00000277452",3.07640022321572,0.16731634866146,1,"NS","RN7SL473P","RNA, 7SL, cytoplasmic 473, pseudogene"
"ENSG00000274963",4.06159702587289,0.109471032916184,1,"NS","RN7SL600P","RNA, 7SL, cytoplasmic 600, pseudogene"
"ENSG00000253047",-0.315068607467732,0.821449908585185,1,"NS",NA,NA
"ENSG00000143452",-0.563594954047823,0.78958119173767,1,"NS","HORMAD1","HORMA domain containing 1"
"ENSG00000143384",1.70553933842667,0.0268938932097452,1,"NS","MCL1","MCL1 apoptosis regulator, BCL2 family member"
"ENSG00000287895",-3.75290565558632,0.255435179241282,1,"NS",NA,NA
"ENSG00000280157",-2.12592818521752,0.165100347171543,1,"NS",NA,NA
"ENSG00000162913",1.28800085076821,0.357598195896553,1,"NS","OBSCN-AS1","OBSCN antisense RNA 1"
"ENSG00000269934",-0.0965759438487151,0.939276007594189,1,"NS","LOC124904535","uncharacterized LOC124904535"
"ENSG00000287315",-0.211234275769839,0.892424647282279,1,"NS","LOC101927401","uncharacterized LOC101927401"
"ENSG00000116539",-0.594864771530223,0.229041666621948,1,"NS","ASH1L","ASH1 like histone lysine methyltransferase"
"ENSG00000224066",-0.176348394779953,0.852339000909799,1,"NS",NA,NA
"ENSG00000162526",-1.41039121359455,0.364920754622767,1,"NS","TSSK3","testis specific serine kinase 3"
"ENSG00000162817",0.258194997611291,0.698044224160089,1,"NS","C1orf115","chromosome 1 open reading frame 115"
"ENSG00000197852",-0.572432913197514,0.313273062242221,1,"NS","INKA2","inka box actin regulator 2"
"ENSG00000186517",0.426257455238804,0.668286983152924,1,"NS","ARHGAP30","Rho GTPase activating protein 30"
"ENSG00000261654",1.18731809543402,0.602537348480176,1,"NS",NA,NA
"ENSG00000187980",0.866451273537959,0.790498094642674,1,"NS","PLA2G2C","phospholipase A2 group IIC"
"ENSG00000288670",-1.04934620909522,0.0549545167512403,1,"NS",NA,NA
"ENSG00000225447",-2.39599820145848,0.312258415416132,1,"NS",NA,NA
"ENSG00000234329",0.0500936226575113,0.976715863920238,1,"NS","RPL7AP16","ribosomal protein L7a pseudogene 16"
"ENSG00000230896",1.02339335796259,0.165901874487671,1,"NS",NA,NA
"ENSG00000198160",-0.203453644268372,0.717205420813781,1,"NS","MIER1","MIER1 transcriptional regulator"
"ENSG00000058673",-0.672144811247227,0.379783582146987,1,"NS","ZC3H11A","zinc finger CCCH-type containing 11A"
"ENSG00000133216",-0.234553239105537,0.841758772706727,1,"NS","EPHB2","EPH receptor B2"
"ENSG00000278997",1.34711135604255,0.213229307690508,1,"NS",NA,NA
"ENSG00000116525",0.320845363760615,0.467475474080801,1,"NS","TRIM62","tripartite motif containing 62"
"ENSG00000279179",-0.439088253635034,0.68147064209179,1,"NS",NA,NA
"ENSG00000213516",-0.111160686685619,0.834908718835535,1,"NS","RBMXL1","RBMX like 1"
"ENSG00000234518",-0.460693709578028,0.579877162553033,1,"NS",NA,NA
"ENSG00000126709",-0.361067040653163,0.659251607997634,1,"NS","IFI6","interferon alpha inducible protein 6"
"ENSG00000073756",-0.565125624671917,0.726076998737661,1,"NS","PTGS2","prostaglandin-endoperoxide synthase 2"
"ENSG00000272512",0.193061047724777,0.766243082496156,1,"NS",NA,NA
"ENSG00000198711",-0.613650972705939,0.456079940769135,1,"NS","SSBP3-AS1","SSBP3 antisense RNA 1"
"ENSG00000186118",-3.03794502178315,0.395662903079284,1,"NS","TEX38","testis expressed 38"
"ENSG00000159658",-0.376334932530713,0.30559449620688,1,"NS","EFCAB14","EF-hand calcium binding domain 14"
"ENSG00000236809",0.480705181398505,0.727672204829639,1,"NS","SNX25P1","sorting nexin 25 pseudogene 1"
"ENSG00000170385",-0.588472368062316,0.18961359039819,1,"NS","SLC30A1","solute carrier family 30 member 1"
"ENSG00000057468",-3.09324233163546,0.10289144682258,1,"NS","MSH4","mutS homolog 4"
"ENSG00000224727",1.95344645545331,0.317688337449188,1,"NS",NA,NA
"ENSG00000117020",0.528870570619879,0.509347266962457,1,"NS","AKT3","AKT serine/threonine kinase 3"
"ENSG00000198912",-0.257245038228967,0.475972273772664,1,"NS","C1orf174","chromosome 1 open reading frame 174"
"ENSG00000272068",0.9186461213012,0.364563168846938,1,"NS",NA,NA
"ENSG00000237330",1.27888098907117,0.334049791104069,1,"NS","RNF223","ring finger protein 223"
"ENSG00000223823",-0.160020063553743,0.889841880515627,1,"NS","LINC01342","long intergenic non-protein coding RNA 1342"
"ENSG00000272141",0.336647665000441,0.814883990911794,1,"NS",NA,NA
"ENSG00000156876",-0.864530358872733,0.357988175498348,1,"NS","SASS6","SAS-6 centriolar assembly protein"
"ENSG00000025800",-0.283928409467724,0.439128680720384,1,"NS","KPNA6","karyopherin subunit alpha 6"
"ENSG00000231346",0.178470074749624,0.895793758109201,1,"NS",NA,NA
"ENSG00000207523",-0.253225763763689,0.853801117672026,1,"NS","SNORA66","small nucleolar RNA, H/ACA box 66"
"ENSG00000287797",2.29998340638124,0.209815723092636,1,"NS","LOC124904219","uncharacterized LOC124904219"
"ENSG00000233072",5.54666516079541,0.014407973320942,1,"NS","RPS15AP6","ribosomal protein S15a pseudogene 6"
"ENSG00000287192",-0.539792774994092,0.803946446928647,1,"NS",NA,NA
"ENSG00000117298",0.0231344358161122,0.966727100015855,1,"NS","ECE1","endothelin converting enzyme 1"
"ENSG00000231105",2.73499648984728,0.0935034597129899,1,"NS","ECE1-AS1","ECE1 antisense RNA 1"
"ENSG00000162620",-0.616190919743058,0.672810408489757,1,"NS","LRRIQ3","leucine rich repeats and IQ motif containing 3"
"ENSG00000272864",0.519913788198995,0.741389658023822,1,"NS",NA,NA
"ENSG00000259030",-1.52987461970369,0.339193692755768,1,"NS","FPGT-TNNI3K","FPGT-TNNI3K readthrough"
"ENSG00000154358",0.093616239466191,0.865380520194571,1,"NS","OBSCN","obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF"
"ENSG00000183598",2.66698173047676,0.243356442680161,1,"NS","H3C13","H3 clustered histone 13"
"ENSG00000184260",1.63720840930645,0.112518828698372,1,"NS","H2AC20","H2A clustered histone 20"
"ENSG00000170128",-1.68914253416089,0.175533915825825,1,"NS","GPR25","G protein-coupled receptor 25"
"ENSG00000116852",-1.35248142008303,0.156294797144257,1,"NS","KIF21B","kinesin family member 21B"
"ENSG00000163395",-2.64468358857144,0.17239754514957,1,"NS","IGFN1","immunoglobulin like and fibronectin type III domain containing 1"
"ENSG00000203943",0.76410315247142,0.412699174195215,1,"NS","SAMD13","sterile alpha motif domain containing 13"
"ENSG00000174529",0.317772475287146,0.602025782989555,1,"NS","TMEM81","transmembrane protein 81"
"ENSG00000242861",0.194042372579075,0.799116677244343,1,"NS",NA,NA
"ENSG00000143768",4.40493189081902,0.0309447910903827,1,"NS","LEFTY2","left-right determination factor 2"
"ENSG00000272432",2.73103955764946,0.0605606564394364,1,"NS",NA,NA
"ENSG00000261349",-1.03982159067909,0.364961240720848,1,"NS",NA,NA
"ENSG00000187010",-0.0931030280136291,0.897877882997629,1,"NS","RHD","Rh blood group D antigen"
"ENSG00000259984",-0.87159269640054,0.644034699213182,1,"NS",NA,NA
"ENSG00000155816",-1.44750079267563,0.476779332497307,1,"NS","FMN2","formin 2"
"ENSG00000184007",-0.171196234296129,0.693056032714697,1,"NS","PTP4A2","protein tyrosine phosphatase 4A2"
